gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;klassieke_hospita-_lisatie
Waals Gewest;Waals-Brabant;Nijvel;25068;1435;Mont-Saint-Guibert;65 - ...;Vrouwelijk;192
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;0 - 14;Mannelijk;96
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;0 - 14;Vrouwelijk;103
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;15 - 64;Mannelijk;786
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;15 - 64;Vrouwelijk;1140
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;65 - ...;Mannelijk;789
Waals Gewest;Waals-Brabant;Nijvel;25072;1400;Nijvel;65 - ...;Vrouwelijk;991
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);0 - 14;Mannelijk;34
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);0 - 14;Vrouwelijk;35
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);15 - 64;Mannelijk;217
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);15 - 64;Vrouwelijk;319
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);65 - ...;Mannelijk;177
Waals Gewest;Waals-Brabant;Nijvel;25084;1360;Perwijs (Waals-Brabant);65 - ...;Vrouwelijk;287
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;0 - 14;Mannelijk;79
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;0 - 14;Vrouwelijk;64
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;15 - 64;Mannelijk;450
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;15 - 64;Vrouwelijk;664
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;65 - ...;Mannelijk;733
Waals Gewest;Waals-Brabant;Nijvel;25091;1330;Rixensart;65 - ...;Vrouwelijk;830
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;0 - 14;Mannelijk;141
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;0 - 14;Vrouwelijk;80
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;15 - 64;Mannelijk;739
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;15 - 64;Vrouwelijk;1074
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;65 - ...;Mannelijk;694
Waals Gewest;Waals-Brabant;Nijvel;25105;1480;Tubeke;65 - ...;Vrouwelijk;778
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;0 - 14;Mannelijk;79
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;0 - 14;Vrouwelijk;36
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;15 - 64;Mannelijk;301
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;15 - 64;Vrouwelijk;371
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;65 - ...;Mannelijk;237
Waals Gewest;Waals-Brabant;Nijvel;25107;1495;Villers-la-Ville;65 - ...;Vrouwelijk;231
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;0 - 14;Mannelijk;104
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;0 - 14;Vrouwelijk;101
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;15 - 64;Mannelijk;595
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;15 - 64;Vrouwelijk;931
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;65 - ...;Mannelijk;896
Waals Gewest;Waals-Brabant;Nijvel;25110;1410;Waterloo;65 - ...;Vrouwelijk;1059
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;0 - 14;Mannelijk;134
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;0 - 14;Vrouwelijk;95
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;15 - 64;Mannelijk;757
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;15 - 64;Vrouwelijk;1048
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;65 - ...;Mannelijk;1004
Waals Gewest;Waals-Brabant;Nijvel;25112;1300;Waver;65 - ...;Vrouwelijk;1053
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;0 - 14;Mannelijk;32
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;0 - 14;Vrouwelijk;15
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;15 - 64;Mannelijk;177
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;15 - 64;Vrouwelijk;253
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;65 - ...;Mannelijk;189
Waals Gewest;Waals-Brabant;Nijvel;25117;1450;Chastre;65 - ...;Vrouwelijk;160
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;0 - 14;Mannelijk;10
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;0 - 14;Vrouwelijk;21
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;15 - 64;Mannelijk;83
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;15 - 64;Vrouwelijk;131
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;65 - ...;Mannelijk;76
Waals Gewest;Waals-Brabant;Nijvel;25118;1357;Hélécine;65 - ...;Vrouwelijk;93
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;0 - 14;Mannelijk;44
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;0 - 14;Vrouwelijk;25
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;15 - 64;Mannelijk;337
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;15 - 64;Vrouwelijk;420
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;65 - ...;Mannelijk;475
Waals Gewest;Waals-Brabant;Nijvel;25119;1380;Lasne;65 - ...;Vrouwelijk;402
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;0 - 14;Mannelijk;43
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;0 - 14;Vrouwelijk;28
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;15 - 64;Mannelijk;177
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;15 - 64;Vrouwelijk;305
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;65 - ...;Mannelijk;208
Waals Gewest;Waals-Brabant;Nijvel;25120;1350;Orp-Jauche;65 - ...;Vrouwelijk;251
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Mannelijk;108
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;0 - 14;Vrouwelijk;117
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Mannelijk;699
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;15 - 64;Vrouwelijk;952
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Mannelijk;795
Waals Gewest;Waals-Brabant;Nijvel;25121;1340;Ottignies-Louvain-la-Neuve;65 - ...;Vrouwelijk;829
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;0 - 14;Mannelijk;23
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;0 - 14;Vrouwelijk;30
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;15 - 64;Mannelijk;162
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;15 - 64;Vrouwelijk;232
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;65 - ...;Mannelijk;168
Waals Gewest;Waals-Brabant;Nijvel;25122;1367;Ramillies;65 - ...;Vrouwelijk;160
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;0 - 14;Mannelijk;47
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;0 - 14;Vrouwelijk;43
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;15 - 64;Mannelijk;307
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;15 - 64;Vrouwelijk;415
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;65 - ...;Mannelijk;290
Waals Gewest;Waals-Brabant;Nijvel;25123;1430;Rebecq;65 - ...;Vrouwelijk;275
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;0 - 14;Mannelijk;33
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;0 - 14;Vrouwelijk;21
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;15 - 64;Mannelijk;164
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;15 - 64;Vrouwelijk;246
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;65 - ...;Mannelijk;145
Waals Gewest;Waals-Brabant;Nijvel;25124;1457;Walhain;65 - ...;Vrouwelijk;153
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;0 - 14;Mannelijk;179
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;0 - 14;Vrouwelijk;120
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;15 - 64;Mannelijk;792
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;15 - 64;Vrouwelijk;1122
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;65 - ...;Mannelijk;822
Waals Gewest;Henegouwen;Aat;51004;7800;Aat;65 - ...;Vrouwelijk;954
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;0 - 14;Mannelijk;76
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;0 - 14;Vrouwelijk;69
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;15 - 64;Mannelijk;430
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;15 - 64;Vrouwelijk;527
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;65 - ...;Mannelijk;363
Waals Gewest;Henegouwen;Aat;51008;7970;Bel?il;65 - ...;Vrouwelijk;348
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;0 - 14;Mannelijk;83
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;0 - 14;Vrouwelijk;73
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;15 - 64;Mannelijk;370
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;15 - 64;Vrouwelijk;476
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;65 - ...;Mannelijk;363
Waals Gewest;Henegouwen;Aat;51009;7320;Bernissart;65 - ...;Vrouwelijk;327
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;0 - 14;Mannelijk;31
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;0 - 14;Vrouwelijk;18
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;15 - 64;Mannelijk;97
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;15 - 64;Vrouwelijk;113
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;65 - ...;Mannelijk;78
Waals Gewest;Henegouwen;Aat;51012;7940;Brugelette;65 - ...;Vrouwelijk;73
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;0 - 14;Mannelijk;55
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;0 - 14;Vrouwelijk;30
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;15 - 64;Mannelijk;209
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;15 - 64;Vrouwelijk;252
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;65 - ...;Mannelijk;142
Waals Gewest;Henegouwen;Aat;51014;7950;Chièvres;65 - ...;Vrouwelijk;157
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;0 - 14;Mannelijk;40
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;0 - 14;Vrouwelijk;29
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;15 - 64;Mannelijk;186
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;15 - 64;Vrouwelijk;231
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;65 - ...;Mannelijk;170
Waals Gewest;Henegouwen;Aat;51017;7890;Elzele;65 - ...;Vrouwelijk;158
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;0 - 14;Mannelijk;25
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;0 - 14;Vrouwelijk;16
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;15 - 64;Mannelijk;98
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;15 - 64;Vrouwelijk;122
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;65 - ...;Mannelijk;104
Waals Gewest;Henegouwen;Aat;51019;7880;Vloesberg;65 - ...;Vrouwelijk;111
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;0 - 14;Mannelijk;71
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;0 - 14;Vrouwelijk;61
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;15 - 64;Mannelijk;371
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;15 - 64;Vrouwelijk;334
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;65 - ...;Mannelijk;396
Waals Gewest;Henegouwen;Aat;51065;7910;Frasnes-lez-Anvaing;65 - ...;Vrouwelijk;349
Waals Gewest;Henegouwen;Aat;51067;7850;Edingen;0 - 14;Mannelijk;89
Waals Gewest;Henegouwen;Aat;51067;7850;Edingen;0 - 14;Vrouwelijk;61
Waals Gewest;Henegouwen;Aat;51067;7850;Edingen;15 - 64;Mannelijk;271
Waals Gewest;Henegouwen;Aat;51067;7850;Edingen;15 - 64;Vrouwelijk;502
Waals Gewest;Henegouwen;Aat;51067;7850;Edingen;65 - ...;Mannelijk;361
Waals Gewest;Henegouwen;Aat;51067;7850;Edingen;65 - ...;Vrouwelijk;406
Waals Gewest;Henegouwen;Aat;51068;7830;Opzullik;0 - 14;Mannelijk;48
Waals Gewest;Henegouwen;Aat;51068;7830;Opzullik;0 - 14;Vrouwelijk;43
Waals Gewest;Henegouwen;Aat;51068;7830;Opzullik;15 - 64;Mannelijk;221
Waals Gewest;Henegouwen;Aat;51068;7830;Opzullik;15 - 64;Vrouwelijk;256
Waals Gewest;Henegouwen;Aat;51068;7830;Opzullik;65 - ...;Mannelijk;207
Waals Gewest;Henegouwen;Aat;51068;7830;Opzullik;65 - ...;Vrouwelijk;188
Waals Gewest;Henegouwen;Aat;51069;7860;Lessen;0 - 14;Mannelijk;142
Waals Gewest;Henegouwen;Aat;51069;7860;Lessen;0 - 14;Vrouwelijk;112
Waals Gewest;Henegouwen;Aat;51069;7860;Lessen;15 - 64;Mannelijk;554
Waals Gewest;Henegouwen;Aat;51069;7860;Lessen;15 - 64;Vrouwelijk;738
Waals Gewest;Henegouwen;Aat;51069;7860;Lessen;65 - ...;Mannelijk;542
Waals Gewest;Henegouwen;Aat;51069;7860;Lessen;65 - ...;Vrouwelijk;551
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Mannelijk;96
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;0 - 14;Vrouwelijk;78
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Mannelijk;455
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;15 - 64;Vrouwelijk;602
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Mannelijk;515
Waals Gewest;Henegouwen;Charleroi;52010;7160;Chapelle-lez-Herlaimont;65 - ...;Vrouwelijk;456
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;0 - 14;Mannelijk;1354
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;0 - 14;Vrouwelijk;1155
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;15 - 64;Mannelijk;6811
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;15 - 64;Vrouwelijk;9228
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;65 - ...;Mannelijk;5712
Waals Gewest;Henegouwen;Charleroi;52011;6000;Charleroi;65 - ...;Vrouwelijk;6746
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;0 - 14;Mannelijk;187
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;0 - 14;Vrouwelijk;175
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;15 - 64;Mannelijk;1061
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;15 - 64;Vrouwelijk;1415
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;65 - ...;Mannelijk;1087
Waals Gewest;Henegouwen;Charleroi;52012;6200;Châtelet;65 - ...;Vrouwelijk;1127
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;0 - 14;Mannelijk;161
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;0 - 14;Vrouwelijk;157
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;15 - 64;Mannelijk;949
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;15 - 64;Vrouwelijk;1345
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;65 - ...;Mannelijk;873
Waals Gewest;Henegouwen;Charleroi;52015;6180;Courcelles;65 - ...;Vrouwelijk;949
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;0 - 14;Mannelijk;67
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;0 - 14;Vrouwelijk;53
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;15 - 64;Mannelijk;307
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;15 - 64;Vrouwelijk;445
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;65 - ...;Mannelijk;323
Waals Gewest;Henegouwen;Charleroi;52018;6240;Farciennes;65 - ...;Vrouwelijk;283
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;0 - 14;Mannelijk;118
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;0 - 14;Vrouwelijk;123
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;15 - 64;Mannelijk;659
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;15 - 64;Vrouwelijk;914
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;65 - ...;Mannelijk;618
Waals Gewest;Henegouwen;Charleroi;52021;6220;Fleurus;65 - ...;Vrouwelijk;641
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Mannelijk;113
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;0 - 14;Vrouwelijk;84
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Mannelijk;644
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;15 - 64;Vrouwelijk;794
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Mannelijk;467
Waals Gewest;Henegouwen;Charleroi;52022;6140;Fontaine-l'Évêque;65 - ...;Vrouwelijk;574
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;0 - 14;Mannelijk;35
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;0 - 14;Vrouwelijk;33
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;15 - 64;Mannelijk;328
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;15 - 64;Vrouwelijk;404
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;65 - ...;Mannelijk;457
Waals Gewest;Henegouwen;Charleroi;52025;6280;Gerpinnes;65 - ...;Vrouwelijk;439
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Mannelijk;40
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;0 - 14;Vrouwelijk;30
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Mannelijk;277
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;15 - 64;Vrouwelijk;371
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Mannelijk;352
Waals Gewest;Henegouwen;Charleroi;52048;6110;Montigny-le-Tilleul;65 - ...;Vrouwelijk;382
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Mannelijk;69
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;0 - 14;Vrouwelijk;77
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Mannelijk;437
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;15 - 64;Vrouwelijk;683
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Mannelijk;439
Waals Gewest;Henegouwen;Charleroi;52055;6230;Pont-à-Celles;65 - ...;Vrouwelijk;484
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Mannelijk;68
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;0 - 14;Vrouwelijk;51
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Mannelijk;312
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Vrouwelijk;464
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Mannelijk;307
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Vrouwelijk;278
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;0 - 14;Mannelijk;31
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;0 - 14;Vrouwelijk;44
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;15 - 64;Mannelijk;270
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;15 - 64;Vrouwelijk;373
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;65 - ...;Mannelijk;288
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;65 - ...;Vrouwelijk;328
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;0 - 14;Mannelijk;152
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;0 - 14;Vrouwelijk;115
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;15 - 64;Mannelijk;648
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;15 - 64;Vrouwelijk;892
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;65 - ...;Mannelijk;581
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;65 - ...;Vrouwelijk;590
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;0 - 14;Mannelijk;96
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;0 - 14;Vrouwelijk;98
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;15 - 64;Mannelijk;484
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;15 - 64;Vrouwelijk;685
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;65 - ...;Mannelijk;403
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;65 - ...;Vrouwelijk;507
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;0 - 14;Mannelijk;153
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;0 - 14;Vrouwelijk;131
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;15 - 64;Mannelijk;651
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;15 - 64;Vrouwelijk;904
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;65 - ...;Mannelijk;615
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;65 - ...;Vrouwelijk;684
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;0 - 14;Mannelijk;26
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;0 - 14;Vrouwelijk;27
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;15 - 64;Mannelijk;225
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;15 - 64;Vrouwelijk;233
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;65 - ...;Mannelijk;173
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;65 - ...;Vrouwelijk;200
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;0 - 14;Mannelijk;66
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;0 - 14;Vrouwelijk;33
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;15 - 64;Mannelijk;310
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;15 - 64;Vrouwelijk;295
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;65 - ...;Mannelijk;256
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;65 - ...;Vrouwelijk;221
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;0 - 14;Mannelijk;23
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;0 - 14;Vrouwelijk;22
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;15 - 64;Mannelijk;118
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;15 - 64;Vrouwelijk;156
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;65 - ...;Mannelijk;97
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;65 - ...;Vrouwelijk;94
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;0 - 14;Mannelijk;621
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;0 - 14;Vrouwelijk;575
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;15 - 64;Mannelijk;3091
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;15 - 64;Vrouwelijk;3831
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;65 - ...;Mannelijk;2635
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;65 - ...;Vrouwelijk;2626
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;0 - 14;Mannelijk;123
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;0 - 14;Vrouwelijk;125
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;15 - 64;Mannelijk;575
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;15 - 64;Vrouwelijk;864
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;65 - ...;Mannelijk;500
