région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_classique
Région flamande;Anvers;Turnhout;13019;2275;Lille;65 - ...;Masculin;515
Région flamande;Anvers;Turnhout;13019;2275;Lille;65 - ...;Féminin;458
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;0 - 14;Masculin;126
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;0 - 14;Féminin;81
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;15 - 64;Masculin;429
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;15 - 64;Féminin;477
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;65 - ...;Masculin;447
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;65 - ...;Féminin;382
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;0 - 14;Masculin;62
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;0 - 14;Féminin;65
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;15 - 64;Masculin;296
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;15 - 64;Féminin;308
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;65 - ...;Masculin;320
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;65 - ...;Féminin;227
Région flamande;Anvers;Turnhout;13025;2400;Mol;0 - 14;Masculin;300
Région flamande;Anvers;Turnhout;13025;2400;Mol;0 - 14;Féminin;314
Région flamande;Anvers;Turnhout;13025;2400;Mol;15 - 64;Masculin;1.442
Région flamande;Anvers;Turnhout;13025;2400;Mol;15 - 64;Féminin;1.858
Région flamande;Anvers;Turnhout;13025;2400;Mol;65 - ...;Masculin;1.527
Région flamande;Anvers;Turnhout;13025;2400;Mol;65 - ...;Féminin;1.390
Région flamande;Anvers;Turnhout;13029;2250;Olen;0 - 14;Masculin;114
Région flamande;Anvers;Turnhout;13029;2250;Olen;0 - 14;Féminin;76
Région flamande;Anvers;Turnhout;13029;2250;Olen;15 - 64;Masculin;417
Région flamande;Anvers;Turnhout;13029;2250;Olen;15 - 64;Féminin;520
Région flamande;Anvers;Turnhout;13029;2250;Olen;65 - ...;Masculin;396
Région flamande;Anvers;Turnhout;13029;2250;Olen;65 - ...;Féminin;407
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Masculin;94
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Féminin;85
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Masculin;368
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Féminin;540
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Masculin;515
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Féminin;429
Région flamande;Anvers;Turnhout;13035;2380;Ravels;0 - 14;Masculin;116
Région flamande;Anvers;Turnhout;13035;2380;Ravels;0 - 14;Féminin;94
Région flamande;Anvers;Turnhout;13035;2380;Ravels;15 - 64;Masculin;515
Région flamande;Anvers;Turnhout;13035;2380;Ravels;15 - 64;Féminin;648
Région flamande;Anvers;Turnhout;13035;2380;Ravels;65 - ...;Masculin;551
Région flamande;Anvers;Turnhout;13035;2380;Ravels;65 - ...;Féminin;479
Région flamande;Anvers;Turnhout;13036;2470;Retie;0 - 14;Masculin;80
Région flamande;Anvers;Turnhout;13036;2470;Retie;0 - 14;Féminin;66
Région flamande;Anvers;Turnhout;13036;2470;Retie;15 - 64;Masculin;334
Région flamande;Anvers;Turnhout;13036;2470;Retie;15 - 64;Féminin;500
Région flamande;Anvers;Turnhout;13036;2470;Retie;65 - ...;Masculin;417
Région flamande;Anvers;Turnhout;13036;2470;Retie;65 - ...;Féminin;324
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;0 - 14;Masculin;92
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;0 - 14;Féminin;92
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;15 - 64;Masculin;429
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;15 - 64;Féminin;529
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;65 - ...;Masculin;504
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;65 - ...;Féminin;419
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;0 - 14;Masculin;413
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;0 - 14;Féminin;337
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;15 - 64;Masculin;1.382
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;15 - 64;Féminin;2.192
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;65 - ...;Masculin;1.446
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;65 - ...;Féminin;1.579
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;0 - 14;Masculin;55
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;0 - 14;Féminin;79
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;15 - 64;Masculin;293
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;15 - 64;Féminin;360
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;65 - ...;Masculin;277
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;65 - ...;Féminin;260
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;0 - 14;Masculin;85
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;0 - 14;Féminin;64
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;15 - 64;Masculin;281
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;15 - 64;Féminin;481
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;65 - ...;Masculin;304
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;65 - ...;Féminin;334
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;0 - 14;Masculin;173
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;0 - 14;Féminin;164
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;15 - 64;Masculin;839
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;15 - 64;Féminin;1.086
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;65 - ...;Masculin;968
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;65 - ...;Féminin;837
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;0 - 14;Masculin;136
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;0 - 14;Féminin;134
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;15 - 64;Masculin;651
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;15 - 64;Féminin;764
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;65 - ...;Masculin;676
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;65 - ...;Féminin;606
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;0 - 14;Masculin;279
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;0 - 14;Féminin;249
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;15 - 64;Masculin;934
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;15 - 64;Féminin;1.415
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;65 - ...;Masculin;1.043
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;65 - ...;Féminin;1.045
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;0 - 14;Masculin;196
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;0 - 14;Féminin;122
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;15 - 64;Masculin;654
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;15 - 64;Féminin;901
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;65 - ...;Masculin;758
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;65 - ...;Féminin;787
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;0 - 14;Masculin;8
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;0 - 14;Féminin;12
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;15 - 64;Masculin;92
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;15 - 64;Féminin;89
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;65 - ...;Masculin;73
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;65 - ...;Féminin;71
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;0 - 14;Masculin;297
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;0 - 14;Féminin;188
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;15 - 64;Masculin;1.163
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;15 - 64;Féminin;1.752
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;65 - ...;Masculin;1.443
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;65 - ...;Féminin;1.512
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;0 - 14;Masculin;55
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;0 - 14;Féminin;46
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;15 - 64;Masculin;292
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;15 - 64;Féminin;356
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;65 - ...;Masculin;285
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;65 - ...;Féminin;257
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;0 - 14;Masculin;52
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;0 - 14;Féminin;43
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;15 - 64;Masculin;289
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;15 - 64;Féminin;349
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;65 - ...;Masculin;340
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;65 - ...;Féminin;298
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;0 - 14;Masculin;262
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;0 - 14;Féminin;172
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;15 - 64;Masculin;947
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;15 - 64;Féminin;1.586
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;65 - ...;Masculin;1.165
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;65 - ...;Féminin;1.227
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);0 - 14;Masculin;342
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);0 - 14;Féminin;259
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);15 - 64;Masculin;1.183
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);15 - 64;Féminin;1.738
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);65 - ...;Masculin;1.268
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);65 - ...;Féminin;1.421
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;0 - 14;Masculin;31
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;0 - 14;Féminin;20
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;15 - 64;Masculin;230
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;15 - 64;Féminin;260
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;65 - ...;Masculin;230
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;65 - ...;Féminin;227
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;0 - 14;Masculin;76
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;0 - 14;Féminin;52
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;15 - 64;Masculin;276
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;15 - 64;Féminin;389
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;65 - ...;Masculin;322
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;65 - ...;Féminin;298
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;0 - 14;Masculin;60
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;0 - 14;Féminin;62
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;15 - 64;Masculin;319
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;15 - 64;Féminin;493
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;65 - ...;Masculin;331
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;65 - ...;Féminin;376
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Masculin;58
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Féminin;57
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Masculin;312
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Féminin;419
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Masculin;366
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Féminin;310
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;0 - 14;Masculin;109
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;0 - 14;Féminin;89
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;15 - 64;Masculin;416
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;15 - 64;Féminin;509
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;65 - ...;Masculin;439
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;65 - ...;Féminin;414
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;0 - 14;Masculin;130
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;0 - 14;Féminin;88
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;15 - 64;Masculin;563
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;15 - 64;Féminin;707
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;65 - ...;Masculin;553
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;65 - ...;Féminin;691
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);0 - 14;Masculin;123
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);0 - 14;Féminin;110
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);15 - 64;Masculin;466
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);15 - 64;Féminin;677
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);65 - ...;Masculin;402
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);65 - ...;Féminin;414
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;0 - 14;Masculin;114
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;0 - 14;Féminin;82
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;15 - 64;Masculin;495
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;15 - 64;Féminin;759
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;65 - ...;Masculin;619
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;65 - ...;Féminin;625
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;0 - 14;Masculin;115
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;0 - 14;Féminin;97
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;15 - 64;Masculin;485
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;15 - 64;Féminin;689
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;65 - ...;Masculin;530
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;65 - ...;Féminin;551
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;0 - 14;Masculin;137
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;0 - 14;Féminin;126
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;15 - 64;Masculin;445
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;15 - 64;Féminin;607
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;65 - ...;Masculin;478
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;65 - ...;Féminin;475
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;0 - 14;Masculin;129
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;0 - 14;Féminin;121
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;15 - 64;Masculin;575
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;15 - 64;Féminin;851
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;65 - ...;Masculin;771
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;65 - ...;Féminin;798
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;0 - 14;Masculin;32
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;0 - 14;Féminin;28
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;15 - 64;Masculin;141
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;15 - 64;Féminin;165
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;65 - ...;Masculin;126
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;65 - ...;Féminin;172
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;0 - 14;Masculin;242
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;0 - 14;Féminin;176
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;15 - 64;Masculin;1.044
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;15 - 64;Féminin;1.534
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;65 - ...;Masculin;1.030
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;65 - ...;Féminin;1.038
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;0 - 14;Masculin;85
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;0 - 14;Féminin;62
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;15 - 64;Masculin;342
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;15 - 64;Féminin;486
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;65 - ...;Masculin;357
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;65 - ...;Féminin;386
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;0 - 14;Masculin;99
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;0 - 14;Féminin;100
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;15 - 64;Masculin;491
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;15 - 64;Féminin;610
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;65 - ...;Masculin;588
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;65 - ...;Féminin;479
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;0 - 14;Masculin;366
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;0 - 14;Féminin;321
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;15 - 64;Masculin;1.331
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;15 - 64;Féminin;2.117
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;65 - ...;Masculin;1.111
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;65 - ...;Féminin;1.182
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;0 - 14;Masculin;174
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;0 - 14;Féminin;159
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;15 - 64;Masculin;900
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;15 - 64;Féminin;1.396
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;65 - ...;Masculin;815
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;65 - ...;Féminin;953
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;0 - 14;Masculin;166
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;0 - 14;Féminin;122
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;15 - 64;Masculin;667
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;15 - 64;Féminin;915
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;65 - ...;Masculin;769
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;65 - ...;Féminin;742
Région flamande;Brabant flamand;Hal-Vilvorde;23097;1760;Roosdaal;0 - 14;Masculin;65
Région flamande;Brabant flamand;Hal-Vilvorde;23097;1760;Roosdaal;0 - 14;Féminin;70
Région flamande;Brabant flamand;Hal-Vilvorde;23097;1760;Roosdaal;15 - 64;Masculin;356
