région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_classique
Région flamande;Brabant flamand;Louvain;24038;3020;Herent;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24038;3020;Herent;15 - 64;Masculin;542
Région flamande;Brabant flamand;Louvain;24038;3020;Herent;15 - 64;Féminin;739
Région flamande;Brabant flamand;Louvain;24038;3020;Herent;15 - 64;Changé;< 5
Région flamande;Brabant flamand;Louvain;24038;3020;Herent;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24038;3020;Herent;65 - ...;Masculin;594
Région flamande;Brabant flamand;Louvain;24038;3020;Herent;65 - ...;Féminin;601
Région flamande;Brabant flamand;Louvain;24038;3020;Herent;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;0 - 14;Masculin;31
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;0 - 14;Féminin;37
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;15 - 64;Masculin;195
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;15 - 64;Féminin;257
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;65 - ...;Masculin;143
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;65 - ...;Féminin;192
Région flamande;Brabant flamand;Louvain;24041;3320;Hoegaarden;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;0 - 14;Masculin;53
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;0 - 14;Féminin;42
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;15 - 64;Masculin;248
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;15 - 64;Féminin;324
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;15 - 64;Changé;< 5
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;65 - ...;Masculin;287
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;65 - ...;Féminin;260
Région flamande;Brabant flamand;Louvain;24043;3220;Holsbeek;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;0 - 14;Masculin;51
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;0 - 14;Féminin;36
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;15 - 64;Masculin;217
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;15 - 64;Féminin;328
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;65 - ...;Masculin;266
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;65 - ...;Féminin;274
Région flamande;Brabant flamand;Louvain;24045;3040;Huldenberg;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;0 - 14;Masculin;70
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;0 - 14;Féminin;56
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;15 - 64;Masculin;294
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;15 - 64;Féminin;407
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;65 - ...;Masculin;517
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;65 - ...;Féminin;496
Région flamande;Brabant flamand;Louvain;24048;3140;Keerbergen;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;0 - 14;Masculin;49
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;0 - 14;Féminin;60
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;15 - 64;Masculin;231
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;15 - 64;Féminin;284
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;15 - 64;Changé;< 5
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;65 - ...;Masculin;277
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;65 - ...;Féminin;247
Région flamande;Brabant flamand;Louvain;24054;3470;Kortenaken;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;0 - 14;Masculin;132
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;0 - 14;Féminin;101
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;15 - 64;Masculin;454
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;15 - 64;Féminin;707
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;15 - 64;Changé;< 5
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;65 - ...;Masculin;566
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;65 - ...;Féminin;611
Région flamande;Brabant flamand;Louvain;24055;3070;Kortenberg;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;0 - 14;Masculin;115
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;0 - 14;Féminin;75
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;0 - 14;Changé;< 5
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;15 - 64;Masculin;483
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;15 - 64;Féminin;663
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;65 - ...;Masculin;522
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;65 - ...;Féminin;593
Région flamande;Brabant flamand;Louvain;24059;3400;Landen;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;0 - 14;Masculin;550
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;0 - 14;Féminin;486
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;15 - 64;Masculin;2 301
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;15 - 64;Féminin;3 272
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;15 - 64;Changé;5
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;65 - ...;Masculin;2 346
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;65 - ...;Féminin;2 599
Région flamande;Brabant flamand;Louvain;24062;3000;Louvain;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;0 - 14;Masculin;66
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;0 - 14;Féminin;67
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;15 - 64;Masculin;357
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;15 - 64;Féminin;499
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;65 - ...;Masculin;444
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;65 - ...;Féminin;427
Région flamande;Brabant flamand;Louvain;24066;3210;Lubbeek;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;0 - 14;Masculin;45
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;0 - 14;Féminin;53
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;15 - 64;Masculin;219
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;15 - 64;Féminin;305
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;65 - ...;Masculin;327
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;65 - ...;Féminin;288
Région flamande;Brabant flamand;Louvain;24086;3050;Oud-Heverlee;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;0 - 14;Masculin;114
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;0 - 14;Féminin;69
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;15 - 64;Masculin;401
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;15 - 64;Féminin;556
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;65 - ...;Masculin;540
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;65 - ...;Féminin;474
Région flamande;Brabant flamand;Louvain;24094;3110;Rotselaar;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;0 - 14;Masculin;103
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;0 - 14;Féminin;102
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;15 - 64;Masculin;384
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;15 - 64;Féminin;686
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;15 - 64;Changé;< 5
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;65 - ...;Masculin;487
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;65 - ...;Féminin;538
Région flamande;Brabant flamand;Louvain;24104;3080;Tervuren;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;0 - 14;Masculin;240
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;0 - 14;Féminin;224
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;15 - 64;Masculin;1 050
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;15 - 64;Féminin;1 420
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;15 - 64;Changé;< 5
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;65 - ...;Masculin;1 139
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;65 - ...;Féminin;1 233
Région flamande;Brabant flamand;Louvain;24107;3300;Tirlemont;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;0 - 14;Masculin;93
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;0 - 14;Féminin;77
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;15 - 64;Masculin;361
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;15 - 64;Féminin;609
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;65 - ...;Masculin;642
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;65 - ...;Féminin;539
Région flamande;Brabant flamand;Louvain;24109;3120;Tremelo;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;0 - 14;Masculin;59
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;0 - 14;Féminin;42
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;15 - 64;Masculin;323
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;15 - 64;Féminin;330
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;15 - 64;Changé;< 5
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;65 - ...;Masculin;297
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;65 - ...;Féminin;308
Région flamande;Brabant flamand;Louvain;24130;3440;Léau;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;0 - 14;Masculin;66
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;0 - 14;Féminin;47
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;15 - 64;Masculin;229
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;15 - 64;Féminin;251
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;65 - ...;Masculin;206
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;65 - ...;Féminin;234
Région flamande;Brabant flamand;Louvain;24133;3350;Linter;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;0 - 14;Masculin;118
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;0 - 14;Féminin;117
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;15 - 64;Masculin;561
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;15 - 64;Féminin;785
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;15 - 64;Changé;< 5
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;65 - ...;Masculin;862
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;65 - ...;Féminin;722
Région flamande;Brabant flamand;Louvain;24134;3270;Montaigu-Zichem;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;0 - 14;Masculin;46
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;0 - 14;Féminin;46
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;15 - 64;Masculin;224
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;15 - 64;Féminin;368
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;65 - ...;Masculin;332
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;65 - ...;Féminin;276
Région flamande;Brabant flamand;Louvain;24135;3390;Tielt-Winge;65 - ...;Changé;0
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;0 - 14;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;0 - 14;Masculin;41
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;0 - 14;Féminin;30
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;0 - 14;Changé;0
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;15 - 64;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;15 - 64;Masculin;143
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;15 - 64;Féminin;175
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;15 - 64;Changé;0
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;65 - ...;Indéfinissable;0
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;65 - ...;Masculin;168
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;65 - ...;Féminin;170
Région flamande;Brabant flamand;Louvain;24137;3380;Glabbeek;65 - ...;Changé;0
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;0 - 14;Indéfinissable;0
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;0 - 14;Masculin;145
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;0 - 14;Féminin;121
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;0 - 14;Changé;0
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;15 - 64;Indéfinissable;0
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;15 - 64;Masculin;495
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;15 - 64;Féminin;599
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;15 - 64;Changé;< 5
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;65 - ...;Indéfinissable;0
Région flamande;Flandre occidentale;Bruges;31003;8730;Beernem;65 - ...;Masculin;507
