région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge_(ans);sexe;nombre_de_séjours
Région flamande;Flandre occidentale;Furnes;38025.0;8630.0;Furnes; 0 – 14;Féminin;55
Région flamande;Flandre occidentale;Furnes;38025.0;8630.0;Furnes;15 – 64;Masculin;351
Région flamande;Flandre occidentale;Furnes;38025.0;8630.0;Furnes;15 – 64;Féminin;533
Région flamande;Flandre occidentale;Furnes;38025.0;8630.0;Furnes;65 – ...;Masculin;437
Région flamande;Flandre occidentale;Furnes;38025.0;8630.0;Furnes;65 – ...;Féminin;525
Région flamande;Flandre orientale;Alost;41002.0;9300.0;Alost; 0 – 14;Masculin;767
Région flamande;Flandre orientale;Alost;41002.0;9300.0;Alost; 0 – 14;Féminin;644
Région flamande;Flandre orientale;Alost;41002.0;9300.0;Alost;15 – 64;Masculin;2832
Région flamande;Flandre orientale;Alost;41002.0;9300.0;Alost;15 – 64;Féminin;3855
Région flamande;Flandre orientale;Alost;41002.0;9300.0;Alost;65 – ...;Masculin;2705
Région flamande;Flandre orientale;Alost;41002.0;9300.0;Alost;65 – ...;Féminin;2912
Région flamande;Flandre orientale;Alost;41011.0;9470.0;Denderleeuw; 0 – 14;Masculin;200
Région flamande;Flandre orientale;Alost;41011.0;9470.0;Denderleeuw; 0 – 14;Féminin;121
Région flamande;Flandre orientale;Alost;41011.0;9470.0;Denderleeuw;15 – 64;Masculin;645
Région flamande;Flandre orientale;Alost;41011.0;9470.0;Denderleeuw;15 – 64;Féminin;856
Région flamande;Flandre orientale;Alost;41011.0;9470.0;Denderleeuw;65 – ...;Masculin;533
Région flamande;Flandre orientale;Alost;41011.0;9470.0;Denderleeuw;65 – ...;Féminin;578
Région flamande;Flandre orientale;Alost;41018.0;9500.0;Grammont; 0 – 14;Masculin;304
Région flamande;Flandre orientale;Alost;41018.0;9500.0;Grammont; 0 – 14;Féminin;262
Région flamande;Flandre orientale;Alost;41018.0;9500.0;Grammont;15 – 64;Masculin;1260
Région flamande;Flandre orientale;Alost;41018.0;9500.0;Grammont;15 – 64;Féminin;1623
Région flamande;Flandre orientale;Alost;41018.0;9500.0;Grammont;65 – ...;Masculin;1000
Région flamande;Flandre orientale;Alost;41018.0;9500.0;Grammont;65 – ...;Féminin;1227
Région flamande;Flandre orientale;Alost;41024.0;9450.0;Haaltert; 0 – 14;Masculin;170
Région flamande;Flandre orientale;Alost;41024.0;9450.0;Haaltert; 0 – 14;Féminin;151
Région flamande;Flandre orientale;Alost;41024.0;9450.0;Haaltert;15 – 64;Masculin;634
Région flamande;Flandre orientale;Alost;41024.0;9450.0;Haaltert;15 – 64;Féminin;750
Région flamande;Flandre orientale;Alost;41024.0;9450.0;Haaltert;65 – ...;Masculin;489
Région flamande;Flandre orientale;Alost;41024.0;9450.0;Haaltert;65 – ...;Féminin;580
Région flamande;Flandre orientale;Alost;41027.0;9550.0;Herzele; 0 – 14;Masculin;135
Région flamande;Flandre orientale;Alost;41027.0;9550.0;Herzele; 0 – 14;Féminin;131
Région flamande;Flandre orientale;Alost;41027.0;9550.0;Herzele;15 – 64;Masculin;541
Région flamande;Flandre orientale;Alost;41027.0;9550.0;Herzele;15 – 64;Féminin;765
Région flamande;Flandre orientale;Alost;41027.0;9550.0;Herzele;65 – ...;Masculin;486
Région flamande;Flandre orientale;Alost;41027.0;9550.0;Herzele;65 – ...;Féminin;577
Région flamande;Flandre orientale;Alost;41034.0;9340.0;Lede; 0 – 14;Masculin;136
Région flamande;Flandre orientale;Alost;41034.0;9340.0;Lede; 0 – 14;Féminin;89
Région flamande;Flandre orientale;Alost;41034.0;9340.0;Lede;15 – 64;Masculin;547
Région flamande;Flandre orientale;Alost;41034.0;9340.0;Lede;15 – 64;Féminin;775
Région flamande;Flandre orientale;Alost;41034.0;9340.0;Lede;65 – ...;Masculin;606
Région flamande;Flandre orientale;Alost;41034.0;9340.0;Lede;65 – ...;Féminin;592
Région flamande;Flandre orientale;Alost;41048.0;9400.0;Ninove; 0 – 14;Masculin;253
Région flamande;Flandre orientale;Alost;41048.0;9400.0;Ninove; 0 – 14;Féminin;218
Région flamande;Flandre orientale;Alost;41048.0;9400.0;Ninove;15 – 64;Masculin;1189
Région flamande;Flandre orientale;Alost;41048.0;9400.0;Ninove;15 – 64;Féminin;1632
Région flamande;Flandre orientale;Alost;41048.0;9400.0;Ninove;65 – ...;Masculin;1117
Région flamande;Flandre orientale;Alost;41048.0;9400.0;Ninove;65 – ...;Féminin;1157
Région flamande;Flandre orientale;Alost;41063.0;9520.0;Sint-Lievens-Houtem; 0 – 14;Masculin;92
Région flamande;Flandre orientale;Alost;41063.0;9520.0;Sint-Lievens-Houtem; 0 – 14;Féminin;72
Région flamande;Flandre orientale;Alost;41063.0;9520.0;Sint-Lievens-Houtem;15 – 64;Masculin;293
Région flamande;Flandre orientale;Alost;41063.0;9520.0;Sint-Lievens-Houtem;15 – 64;Féminin;450
Région flamande;Flandre orientale;Alost;41063.0;9520.0;Sint-Lievens-Houtem;65 – ...;Masculin;309
Région flamande;Flandre orientale;Alost;41063.0;9520.0;Sint-Lievens-Houtem;65 – ...;Féminin;318
Région flamande;Flandre orientale;Alost;41081.0;9620.0;Zottegem; 0 – 14;Masculin;233
Région flamande;Flandre orientale;Alost;41081.0;9620.0;Zottegem; 0 – 14;Féminin;177
Région flamande;Flandre orientale;Alost;41081.0;9620.0;Zottegem;15 – 64;Masculin;901
Région flamande;Flandre orientale;Alost;41081.0;9620.0;Zottegem;15 – 64;Féminin;1171
Région flamande;Flandre orientale;Alost;41081.0;9620.0;Zottegem;65 – ...;Masculin;758
Région flamande;Flandre orientale;Alost;41081.0;9620.0;Zottegem;65 – ...;Féminin;1020
Région flamande;Flandre orientale;Alost;41082.0;9420.0;Erpe-Mere; 0 – 14;Masculin;153
Région flamande;Flandre orientale;Alost;41082.0;9420.0;Erpe-Mere; 0 – 14;Féminin;120
Région flamande;Flandre orientale;Alost;41082.0;9420.0;Erpe-Mere;15 – 64;Masculin;600
Région flamande;Flandre orientale;Alost;41082.0;9420.0;Erpe-Mere;15 – 64;Féminin;775
Région flamande;Flandre orientale;Alost;41082.0;9420.0;Erpe-Mere;65 – ...;Masculin;686
Région flamande;Flandre orientale;Alost;41082.0;9420.0;Erpe-Mere;65 – ...;Féminin;717
Région flamande;Flandre orientale;Termonde;42003.0;9290.0;Berlare; 0 – 14;Masculin;103
Région flamande;Flandre orientale;Termonde;42003.0;9290.0;Berlare; 0 – 14;Féminin;105
Région flamande;Flandre orientale;Termonde;42003.0;9290.0;Berlare;15 – 64;Masculin;504
Région flamande;Flandre orientale;Termonde;42003.0;9290.0;Berlare;15 – 64;Féminin;699
Région flamande;Flandre orientale;Termonde;42003.0;9290.0;Berlare;65 – ...;Masculin;412
Région flamande;Flandre orientale;Termonde;42003.0;9290.0;Berlare;65 – ...;Féminin;426
Région flamande;Flandre orientale;Termonde;42004.0;9255.0;Buggenhout; 0 – 14;Masculin;108
Région flamande;Flandre orientale;Termonde;42004.0;9255.0;Buggenhout; 0 – 14;Féminin;97
Région flamande;Flandre orientale;Termonde;42004.0;9255.0;Buggenhout;15 – 64;Masculin;536
Région flamande;Flandre orientale;Termonde;42004.0;9255.0;Buggenhout;15 – 64;Féminin;678
Région flamande;Flandre orientale;Termonde;42004.0;9255.0;Buggenhout;65 – ...;Masculin;479
Région flamande;Flandre orientale;Termonde;42004.0;9255.0;Buggenhout;65 – ...;Féminin;498
Région flamande;Flandre orientale;Termonde;42006.0;9200.0;Termonde; 0 – 14;Masculin;424
Région flamande;Flandre orientale;Termonde;42006.0;9200.0;Termonde; 0 – 14;Féminin;333
Région flamande;Flandre orientale;Termonde;42006.0;9200.0;Termonde;15 – 64;Masculin;1672
Région flamande;Flandre orientale;Termonde;42006.0;9200.0;Termonde;15 – 64;Féminin;2196
Région flamande;Flandre orientale;Termonde;42006.0;9200.0;Termonde;65 – ...;Masculin;1533
Région flamande;Flandre orientale;Termonde;42006.0;9200.0;Termonde;65 – ...;Féminin;1640
Région flamande;Flandre orientale;Termonde;42008.0;9220.0;Hamme (Flandre orientale); 0 – 14;Masculin;239
Région flamande;Flandre orientale;Termonde;42008.0;9220.0;Hamme (Flandre orientale); 0 – 14;Féminin;192
Région flamande;Flandre orientale;Termonde;42008.0;9220.0;Hamme (Flandre orientale);15 – 64;Masculin;816
Région flamande;Flandre orientale;Termonde;42008.0;9220.0;Hamme (Flandre orientale);15 – 64;Féminin;1127
Région flamande;Flandre orientale;Termonde;42008.0;9220.0;Hamme (Flandre orientale);65 – ...;Masculin;721
Région flamande;Flandre orientale;Termonde;42008.0;9220.0;Hamme (Flandre orientale);65 – ...;Féminin;689
Région flamande;Flandre orientale;Termonde;42010.0;9270.0;Laarne; 0 – 14;Masculin;70
Région flamande;Flandre orientale;Termonde;42010.0;9270.0;Laarne; 0 – 14;Féminin;74
Région flamande;Flandre orientale;Termonde;42010.0;9270.0;Laarne;15 – 64;Masculin;382
Région flamande;Flandre orientale;Termonde;42010.0;9270.0;Laarne;15 – 64;Féminin;510
Région flamande;Flandre orientale;Termonde;42010.0;9270.0;Laarne;65 – ...;Masculin;323
Région flamande;Flandre orientale;Termonde;42010.0;9270.0;Laarne;65 – ...;Féminin;378
Région flamande;Flandre orientale;Termonde;42011.0;9280.0;Lebbeke; 0 – 14;Masculin;171
Région flamande;Flandre orientale;Termonde;42011.0;9280.0;Lebbeke; 0 – 14;Féminin;152
Région flamande;Flandre orientale;Termonde;42011.0;9280.0;Lebbeke;15 – 64;Masculin;676
Région flamande;Flandre orientale;Termonde;42011.0;9280.0;Lebbeke;15 – 64;Féminin;860
Région flamande;Flandre orientale;Termonde;42011.0;9280.0;Lebbeke;65 – ...;Masculin;610
Région flamande;Flandre orientale;Termonde;42011.0;9280.0;Lebbeke;65 – ...;Féminin;679
Région flamande;Flandre orientale;Termonde;42023.0;9250.0;Waasmunster; 0 – 14;Masculin;57
Région flamande;Flandre orientale;Termonde;42023.0;9250.0;Waasmunster; 0 – 14;Féminin;59
Région flamande;Flandre orientale;Termonde;42023.0;9250.0;Waasmunster;15 – 64;Masculin;372
Région flamande;Flandre orientale;Termonde;42023.0;9250.0;Waasmunster;15 – 64;Féminin;453
Région flamande;Flandre orientale;Termonde;42023.0;9250.0;Waasmunster;65 – ...;Masculin;349
Région flamande;Flandre orientale;Termonde;42023.0;9250.0;Waasmunster;65 – ...;Féminin;293
Région flamande;Flandre orientale;Termonde;42025.0;9230.0;Wetteren; 0 – 14;Masculin;156
Région flamande;Flandre orientale;Termonde;42025.0;9230.0;Wetteren; 0 – 14;Féminin;128
Région flamande;Flandre orientale;Termonde;42025.0;9230.0;Wetteren;15 – 64;Masculin;719
Région flamande;Flandre orientale;Termonde;42025.0;9230.0;Wetteren;15 – 64;Féminin;934
Région flamande;Flandre orientale;Termonde;42025.0;9230.0;Wetteren;65 – ...;Masculin;671
Région flamande;Flandre orientale;Termonde;42025.0;9230.0;Wetteren;65 – ...;Féminin;762
Région flamande;Flandre orientale;Termonde;42026.0;9260.0;Wichelen; 0 – 14;Masculin;80
Région flamande;Flandre orientale;Termonde;42026.0;9260.0;Wichelen; 0 – 14;Féminin;67
Région flamande;Flandre orientale;Termonde;42026.0;9260.0;Wichelen;15 – 64;Masculin;296
Région flamande;Flandre orientale;Termonde;42026.0;9260.0;Wichelen;15 – 64;Féminin;449
Région flamande;Flandre orientale;Termonde;42026.0;9260.0;Wichelen;65 – ...;Masculin;303
Région flamande;Flandre orientale;Termonde;42026.0;9260.0;Wichelen;65 – ...;Féminin;346
Région flamande;Flandre orientale;Termonde;42028.0;9240.0;Zele; 0 – 14;Masculin;183
Région flamande;Flandre orientale;Termonde;42028.0;9240.0;Zele; 0 – 14;Féminin;158
Région flamande;Flandre orientale;Termonde;42028.0;9240.0;Zele;15 – 64;Masculin;782
Région flamande;Flandre orientale;Termonde;42028.0;9240.0;Zele;15 – 64;Féminin;975
Région flamande;Flandre orientale;Termonde;42028.0;9240.0;Zele;65 – ...;Masculin;576
Région flamande;Flandre orientale;Termonde;42028.0;9240.0;Zele;65 – ...;Féminin;656
Région flamande;Flandre orientale;Eeklo;43002.0;9960.0;Assenede; 0 – 14;Masculin;125
Région flamande;Flandre orientale;Eeklo;43002.0;9960.0;Assenede; 0 – 14;Féminin;86
Région flamande;Flandre orientale;Eeklo;43002.0;9960.0;Assenede;15 – 64;Masculin;443
Région flamande;Flandre orientale;Eeklo;43002.0;9960.0;Assenede;15 – 64;Féminin;622
Région flamande;Flandre orientale;Eeklo;43002.0;9960.0;Assenede;65 – ...;Masculin;504
Région flamande;Flandre orientale;Eeklo;43002.0;9960.0;Assenede;65 – ...;Féminin;502
Région flamande;Flandre orientale;Eeklo;43005.0;9900.0;Eeklo; 0 – 14;Masculin;273
Région flamande;Flandre orientale;Eeklo;43005.0;9900.0;Eeklo; 0 – 14;Féminin;267
Région flamande;Flandre orientale;Eeklo;43005.0;9900.0;Eeklo;15 – 64;Masculin;769
Région flamande;Flandre orientale;Eeklo;43005.0;9900.0;Eeklo;15 – 64;Féminin;1069
Région flamande;Flandre orientale;Eeklo;43005.0;9900.0;Eeklo;65 – ...;Masculin;688
Région flamande;Flandre orientale;Eeklo;43005.0;9900.0;Eeklo;65 – ...;Féminin;812
Région flamande;Flandre orientale;Eeklo;43007.0;9970.0;Kaprijke; 0 – 14;Masculin;59
Région flamande;Flandre orientale;Eeklo;43007.0;9970.0;Kaprijke; 0 – 14;Féminin;43
Région flamande;Flandre orientale;Eeklo;43007.0;9970.0;Kaprijke;15 – 64;Masculin;204
Région flamande;Flandre orientale;Eeklo;43007.0;9970.0;Kaprijke;15 – 64;Féminin;282
Région flamande;Flandre orientale;Eeklo;43007.0;9970.0;Kaprijke;65 – ...;Masculin;183
Région flamande;Flandre orientale;Eeklo;43007.0;9970.0;Kaprijke;65 – ...;Féminin;232
Région flamande;Flandre orientale;Eeklo;43010.0;9990.0;Maldegem; 0 – 14;Masculin;200
Région flamande;Flandre orientale;Eeklo;43010.0;9990.0;Maldegem; 0 – 14;Féminin;179
Région flamande;Flandre orientale;Eeklo;43010.0;9990.0;Maldegem;15 – 64;Masculin;845
Région flamande;Flandre orientale;Eeklo;43010.0;9990.0;Maldegem;15 – 64;Féminin;982
Région flamande;Flandre orientale;Eeklo;43010.0;9990.0;Maldegem;65 – ...;Masculin;841
Région flamande;Flandre orientale;Eeklo;43010.0;9990.0;Maldegem;65 – ...;Féminin;875
Région flamande;Flandre orientale;Eeklo;43014.0;9980.0;Sint-Laureins; 0 – 14;Masculin;66
Région flamande;Flandre orientale;Eeklo;43014.0;9980.0;Sint-Laureins; 0 – 14;Féminin;42
Région flamande;Flandre orientale;Eeklo;43014.0;9980.0;Sint-Laureins;15 – 64;Masculin;179
Région flamande;Flandre orientale;Eeklo;43014.0;9980.0;Sint-Laureins;15 – 64;Féminin;272
Région flamande;Flandre orientale;Eeklo;43014.0;9980.0;Sint-Laureins;65 – ...;Masculin;258
Région flamande;Flandre orientale;Eeklo;43014.0;9980.0;Sint-Laureins;65 – ...;Féminin;245
Région flamande;Flandre orientale;Eeklo;43018.0;9060.0;Zelzate; 0 – 14;Masculin;120
Région flamande;Flandre orientale;Eeklo;43018.0;9060.0;Zelzate; 0 – 14;Féminin;121
Région flamande;Flandre orientale;Eeklo;43018.0;9060.0;Zelzate;15 – 64;Masculin;483
Région flamande;Flandre orientale;Eeklo;43018.0;9060.0;Zelzate;15 – 64;Féminin;665
Région flamande;Flandre orientale;Eeklo;43018.0;9060.0;Zelzate;65 – ...;Masculin;440
Région flamande;Flandre orientale;Eeklo;43018.0;9060.0;Zelzate;65 – ...;Féminin;453
Région flamande;Flandre orientale;Gand;44001.0;9880.0;Aalter; 0 – 14;Masculin;159
Région flamande;Flandre orientale;Gand;44001.0;9880.0;Aalter; 0 – 14;Féminin;151
Région flamande;Flandre orientale;Gand;44001.0;9880.0;Aalter;15 – 64;Masculin;619
Région flamande;Flandre orientale;Gand;44001.0;9880.0;Aalter;15 – 64;Féminin;846
Région flamande;Flandre orientale;Gand;44001.0;9880.0;Aalter;65 – ...;Masculin;587
Région flamande;Flandre orientale;Gand;44001.0;9880.0;Aalter;65 – ...;Féminin;633
Région flamande;Flandre orientale;Gand;44011.0;9800.0;Deinze; 0 – 14;Masculin;339
Région flamande;Flandre orientale;Gand;44011.0;9800.0;Deinze; 0 – 14;Féminin;277
Région flamande;Flandre orientale;Gand;44011.0;9800.0;Deinze;15 – 64;Masculin;1023
Région flamande;Flandre orientale;Gand;44011.0;9800.0;Deinze;15 – 64;Féminin;1427
Région flamande;Flandre orientale;Gand;44011.0;9800.0;Deinze;65 – ...;Masculin;971
Région flamande;Flandre orientale;Gand;44011.0;9800.0;Deinze;65 – ...;Féminin;1103
Région flamande;Flandre orientale;Gand;44012.0;9840.0;De Pinte; 0 – 14;Masculin;71
Région flamande;Flandre orientale;Gand;44012.0;9840.0;De Pinte; 0 – 14;Féminin;38
Région flamande;Flandre orientale;Gand;44012.0;9840.0;De Pinte;15 – 64;Masculin;263
Région flamande;Flandre orientale;Gand;44012.0;9840.0;De Pinte;15 – 64;Féminin;331
Région flamande;Flandre orientale;Gand;44012.0;9840.0;De Pinte;65 – ...;Masculin;333
Région flamande;Flandre orientale;Gand;44012.0;9840.0;De Pinte;65 – ...;Féminin;331
Région flamande;Flandre orientale;Gand;44013.0;9070.0;Destelbergen; 0 – 14;Masculin;120
Région flamande;Flandre orientale;Gand;44013.0;9070.0;Destelbergen; 0 – 14;Féminin;84
Région flamande;Flandre orientale;Gand;44013.0;9070.0;Destelbergen;15 – 64;Masculin;567
Région flamande;Flandre orientale;Gand;44013.0;9070.0;Destelbergen;15 – 64;Féminin;752
Région flamande;Flandre orientale;Gand;44013.0;9070.0;Destelbergen;65 – ...;Masculin;650
Région flamande;Flandre orientale;Gand;44013.0;9070.0;Destelbergen;65 – ...;Féminin;634
Région flamande;Flandre orientale;Gand;44019.0;9940.0;Evergem; 0 – 14;Masculin;288
Région flamande;Flandre orientale;Gand;44019.0;9940.0;Evergem; 0 – 14;Féminin;229
Région flamande;Flandre orientale;Gand;44019.0;9940.0;Evergem;15 – 64;Masculin;1069
Région flamande;Flandre orientale;Gand;44019.0;9940.0;Evergem;15 – 64;Féminin;1557
Région flamande;Flandre orientale;Gand;44019.0;9940.0;Evergem;65 – ...;Masculin;1158
Région flamande;Flandre orientale;Gand;44019.0;9940.0;Evergem;65 – ...;Féminin;1250
Région flamande;Flandre orientale;Gand;44020.0;9890.0;Gavere; 0 – 14;Masculin;113
Région flamande;Flandre orientale;Gand;44020.0;9890.0;Gavere; 0 – 14;Féminin;79
Région flamande;Flandre orientale;Gand;44020.0;9890.0;Gavere;15 – 64;Masculin;418
Région flamande;Flandre orientale;Gand;44020.0;9890.0;Gavere;15 – 64;Féminin;576
Région flamande;Flandre orientale;Gand;44020.0;9890.0;Gavere;65 – ...;Masculin;325
Région flamande;Flandre orientale;Gand;44020.0;9890.0;Gavere;65 – ...;Féminin;350
Région flamande;Flandre orientale;Gand;44021.0;9000.0;Gand; 0 – 14;Masculin;2353
Région flamande;Flandre orientale;Gand;44021.0;9000.0;Gand; 0 – 14;Féminin;1931
Région flamande;Flandre orientale;Gand;44021.0;9000.0;Gand;15 – 64;Masculin;8503
Région flamande;Flandre orientale;Gand;44021.0;9000.0;Gand;15 – 64;Féminin;12437
Région flamande;Flandre orientale;Gand;44021.0;9000.0;Gand;65 – ...;Masculin;6933
Région flamande;Flandre orientale;Gand;44021.0;9000.0;Gand;65 – ...;Féminin;8704
Région flamande;Flandre orientale;Gand;44029.0;9910.0;Knesselare; 0 – 14;Masculin;82
Région flamande;Flandre orientale;Gand;44029.0;9910.0;Knesselare; 0 – 14;Féminin;54
Région flamande;Flandre orientale;Gand;44029.0;9910.0;Knesselare;15 – 64;Masculin;313
Région flamande;Flandre orientale;Gand;44029.0;9910.0;Knesselare;15 – 64;Féminin;369
Région flamande;Flandre orientale;Gand;44029.0;9910.0;Knesselare;65 – ...;Masculin;262
Région flamande;Flandre orientale;Gand;44029.0;9910.0;Knesselare;65 – ...;Féminin;285
Région flamande;Flandre orientale;Gand;44034.0;9080.0;Lochristi; 0 – 14;Masculin;161
Région flamande;Flandre orientale;Gand;44034.0;9080.0;Lochristi; 0 – 14;Féminin;146
