région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_classique
Région flamande;Anvers;Turnhout;13019;2275;Lille;15 - 64;Féminin;541
Région flamande;Anvers;Turnhout;13019;2275;Lille;65 - ...;Masculin;428
Région flamande;Anvers;Turnhout;13019;2275;Lille;65 - ...;Féminin;403
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;0 - 14;Masculin;82
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;0 - 14;Féminin;59
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;15 - 64;Masculin;312
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;15 - 64;Féminin;379
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;65 - ...;Masculin;386
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;65 - ...;Féminin;327
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;0 - 14;Masculin;57
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;0 - 14;Féminin;56
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;15 - 64;Masculin;224
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;15 - 64;Féminin;253
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;65 - ...;Masculin;265
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;65 - ...;Féminin;188
Région flamande;Anvers;Turnhout;13025;2400;Mol;0 - 14;Masculin;216
Région flamande;Anvers;Turnhout;13025;2400;Mol;0 - 14;Féminin;200
Région flamande;Anvers;Turnhout;13025;2400;Mol;15 - 64;Masculin;1083
Région flamande;Anvers;Turnhout;13025;2400;Mol;15 - 64;Féminin;1411
Région flamande;Anvers;Turnhout;13025;2400;Mol;65 - ...;Masculin;1175
Région flamande;Anvers;Turnhout;13025;2400;Mol;65 - ...;Féminin;1016
Région flamande;Anvers;Turnhout;13029;2250;Olen;0 - 14;Masculin;56
Région flamande;Anvers;Turnhout;13029;2250;Olen;0 - 14;Féminin;55
Région flamande;Anvers;Turnhout;13029;2250;Olen;15 - 64;Masculin;308
Région flamande;Anvers;Turnhout;13029;2250;Olen;15 - 64;Féminin;441
Région flamande;Anvers;Turnhout;13029;2250;Olen;65 - ...;Masculin;391
Région flamande;Anvers;Turnhout;13029;2250;Olen;65 - ...;Féminin;347
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Masculin;67
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Féminin;63
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Masculin;280
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Féminin;419
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Masculin;444
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Féminin;337
Région flamande;Anvers;Turnhout;13035;2380;Ravels;0 - 14;Masculin;87
Région flamande;Anvers;Turnhout;13035;2380;Ravels;0 - 14;Féminin;57
Région flamande;Anvers;Turnhout;13035;2380;Ravels;15 - 64;Masculin;320
Région flamande;Anvers;Turnhout;13035;2380;Ravels;15 - 64;Féminin;538
Région flamande;Anvers;Turnhout;13035;2380;Ravels;65 - ...;Masculin;446
Région flamande;Anvers;Turnhout;13035;2380;Ravels;65 - ...;Féminin;403
Région flamande;Anvers;Turnhout;13036;2470;Retie;0 - 14;Masculin;43
Région flamande;Anvers;Turnhout;13036;2470;Retie;0 - 14;Féminin;48
Région flamande;Anvers;Turnhout;13036;2470;Retie;15 - 64;Masculin;270
Région flamande;Anvers;Turnhout;13036;2470;Retie;15 - 64;Féminin;366
Région flamande;Anvers;Turnhout;13036;2470;Retie;65 - ...;Masculin;359
Région flamande;Anvers;Turnhout;13036;2470;Retie;65 - ...;Féminin;267
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;0 - 14;Masculin;80
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;0 - 14;Féminin;71
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;15 - 64;Masculin;333
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;15 - 64;Féminin;492
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;65 - ...;Masculin;433
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;65 - ...;Féminin;397
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;0 - 14;Masculin;299
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;0 - 14;Féminin;249
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;15 - 64;Masculin;1058
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;15 - 64;Féminin;1716
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;65 - ...;Masculin;1276
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;65 - ...;Féminin;1308
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;0 - 14;Masculin;41
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;0 - 14;Féminin;53
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;15 - 64;Masculin;216
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;15 - 64;Féminin;296
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;65 - ...;Masculin;232
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;65 - ...;Féminin;223
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;0 - 14;Masculin;50
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;0 - 14;Féminin;55
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;15 - 64;Masculin;257
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;15 - 64;Féminin;395
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;65 - ...;Masculin;288
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;65 - ...;Féminin;266
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;0 - 14;Masculin;112
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;0 - 14;Féminin;89
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;15 - 64;Masculin;664
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;15 - 64;Féminin;906
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;65 - ...;Masculin;871
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;65 - ...;Féminin;646
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;0 - 14;Masculin;97
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;0 - 14;Féminin;87
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;15 - 64;Masculin;501
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;15 - 64;Féminin;604
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;65 - ...;Masculin;523
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;65 - ...;Féminin;483
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;0 - 14;Masculin;177
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;0 - 14;Féminin;170
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;15 - 64;Masculin;711
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;15 - 64;Féminin;1212
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;65 - ...;Masculin;865
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;65 - ...;Féminin;874
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;0 - 14;Masculin;107
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;0 - 14;Féminin;81
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;15 - 64;Masculin;542
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;15 - 64;Féminin;851
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;65 - ...;Masculin;613
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;65 - ...;Féminin;665
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;0 - 14;Masculin;5
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;0 - 14;Féminin;15
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;15 - 64;Masculin;59
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;15 - 64;Féminin;60
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;65 - ...;Masculin;62
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;65 - ...;Féminin;52
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;0 - 14;Masculin;228
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;0 - 14;Féminin;151
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;15 - 64;Masculin;969
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;15 - 64;Féminin;1498
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;65 - ...;Masculin;1263
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;65 - ...;Féminin;1279
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;0 - 14;Masculin;49
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;0 - 14;Féminin;46
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;15 - 64;Masculin;255
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;15 - 64;Féminin;286
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;65 - ...;Masculin;214
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;65 - ...;Féminin;233
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;0 - 14;Masculin;36
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;0 - 14;Féminin;29
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;15 - 64;Masculin;220
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;15 - 64;Féminin;269
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;65 - ...;Masculin;260
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;65 - ...;Féminin;273
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;0 - 14;Masculin;172
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;0 - 14;Féminin;142
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;15 - 64;Masculin;810
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;15 - 64;Féminin;1320
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;65 - ...;Masculin;995
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;65 - ...;Féminin;1058
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);0 - 14;Masculin;222
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);0 - 14;Féminin;181
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);15 - 64;Masculin;930
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);15 - 64;Féminin;1458
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);65 - ...;Masculin;1124
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);65 - ...;Féminin;1194
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;0 - 14;Masculin;31
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;0 - 14;Féminin;14
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;15 - 64;Masculin;174
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;15 - 64;Féminin;233
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;65 - ...;Masculin;199
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;65 - ...;Féminin;189
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;0 - 14;Masculin;59
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;0 - 14;Féminin;46
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;15 - 64;Masculin;205
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;15 - 64;Féminin;349
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;65 - ...;Masculin;254
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;65 - ...;Féminin;284
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;0 - 14;Masculin;56
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;0 - 14;Féminin;39
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;15 - 64;Masculin;260
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;15 - 64;Féminin;350
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;65 - ...;Masculin;308
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;65 - ...;Féminin;329
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Masculin;31
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Féminin;32
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Masculin;235
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Féminin;347
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Masculin;271
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Féminin;280
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;0 - 14;Masculin;75
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;0 - 14;Féminin;72
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;15 - 64;Masculin;373
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;15 - 64;Féminin;468
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;65 - ...;Masculin;401
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;65 - ...;Féminin;368
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;0 - 14;Masculin;75
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;0 - 14;Féminin;65
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;15 - 64;Masculin;436
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;15 - 64;Féminin;617
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;65 - ...;Masculin;546
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;65 - ...;Féminin;527
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);0 - 14;Masculin;82
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);0 - 14;Féminin;59
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);15 - 64;Masculin;388
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);15 - 64;Féminin;643
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);65 - ...;Masculin;380
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);65 - ...;Féminin;344
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;0 - 14;Masculin;72
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;0 - 14;Féminin;67
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;15 - 64;Masculin;419
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;15 - 64;Féminin;597
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;65 - ...;Masculin;576
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;65 - ...;Féminin;558
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;0 - 14;Masculin;91
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;0 - 14;Féminin;78
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;15 - 64;Masculin;411
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;15 - 64;Féminin;605
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;65 - ...;Masculin;419
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;65 - ...;Féminin;508
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;0 - 14;Masculin;103
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;0 - 14;Féminin;76
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;15 - 64;Masculin;380
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;15 - 64;Féminin;542
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;65 - ...;Masculin;419
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;65 - ...;Féminin;363
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;0 - 14;Masculin;111
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;0 - 14;Féminin;75
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;15 - 64;Masculin;564
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;15 - 64;Féminin;754
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;65 - ...;Masculin;650
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;65 - ...;Féminin;615
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;0 - 14;Masculin;10
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;0 - 14;Féminin;11
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;15 - 64;Masculin;113
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;15 - 64;Féminin;136
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;65 - ...;Masculin;120
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;65 - ...;Féminin;144
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;0 - 14;Masculin;182
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;0 - 14;Féminin;123
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;15 - 64;Masculin;797
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;15 - 64;Féminin;1263
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;65 - ...;Masculin;844
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;65 - ...;Féminin;834
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;0 - 14;Masculin;56
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;0 - 14;Féminin;64
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;15 - 64;Masculin;299
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;15 - 64;Féminin;383
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;65 - ...;Masculin;347
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;65 - ...;Féminin;329
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;0 - 14;Masculin;66
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;0 - 14;Féminin;67
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;15 - 64;Masculin;372
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;15 - 64;Féminin;519
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;65 - ...;Masculin;455
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;65 - ...;Féminin;481
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;0 - 14;Masculin;266
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;0 - 14;Féminin;247
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;15 - 64;Masculin;995
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;15 - 64;Féminin;1726
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;65 - ...;Masculin;918
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;65 - ...;Féminin;986
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;0 - 14;Masculin;145
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;0 - 14;Féminin;109
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;15 - 64;Masculin;802
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;15 - 64;Féminin;1242
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;65 - ...;Masculin;804
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;65 - ...;Féminin;749
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;0 - 14;Masculin;118
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;0 - 14;Féminin;105
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;15 - 64;Masculin;620
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;15 - 64;Féminin;767
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;65 - ...;Masculin;661
Région flamande;Brabant flamand;Hal-Vilvorde;23096;1980;Zemst;65 - ...;Féminin;619
Région flamande;Brabant flamand;Hal-Vilvorde;23097;1760;Roosdaal;0 - 14;Masculin;58
Région flamande;Brabant flamand;Hal-Vilvorde;23097;1760;Roosdaal;0 - 14;Féminin;44
Région flamande;Brabant flamand;Hal-Vilvorde;23097;1760;Roosdaal;15 - 64;Masculin;281
Région flamande;Brabant flamand;Hal-Vilvorde;23097;1760;Roosdaal;15 - 64;Féminin;400
Région flamande;Brabant flamand;Hal-Vilvorde;23097;1760;Roosdaal;65 - ...;Masculin;345
Région flamande;Brabant flamand;Hal-Vilvorde;23097;1760;Roosdaal;65 - ...;Féminin;272
Région flamande;Brabant flamand;Hal-Vilvorde;23098;1620;Drogenbos;0 - 14;Masculin;16
Région flamande;Brabant flamand;Hal-Vilvorde;23098;1620;Drogenbos;0 - 14;Féminin;19
Région flamande;Brabant flamand;Hal-Vilvorde;23098;1620;Drogenbos;15 - 64;Masculin;104
Région flamande;Brabant flamand;Hal-Vilvorde;23098;1620;Drogenbos;15 - 64;Féminin;165
Région flamande;Brabant flamand;Hal-Vilvorde;23098;1620;Drogenbos;65 - ...;Masculin;150
