région;province;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospitalisation_de_jour
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Masculin;148
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Féminin;159
Région wallonne;Luxembourg;Neufchâteau;84033;6860;Léglise;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Masculin;33
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Féminin;66
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Masculin;264
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Féminin;409
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Masculin;291
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Féminin;155
Région wallonne;Luxembourg;Neufchâteau;84035;6890;Libin;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Masculin;59
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Féminin;43
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Masculin;493
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Féminin;492
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);65 - ...;Masculin;282
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);65 - ...;Féminin;277
Région wallonne;Luxembourg;Neufchâteau;84043;6840;Neufchâteau (Luxembourg);65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;0 - 14;Masculin;33
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;0 - 14;Féminin;21
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;15 - 64;Masculin;290
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;15 - 64;Féminin;338
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;65 - ...;Masculin;260
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;65 - ...;Féminin;221
Région wallonne;Luxembourg;Neufchâteau;84050;6850;Paliseul;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Masculin;29
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Féminin;44
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Masculin;422
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Féminin;364
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Masculin;267
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Féminin;286
Région wallonne;Luxembourg;Neufchâteau;84059;6870;Saint-Hubert;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;0 - 14;Masculin;15
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;0 - 14;Féminin;12
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;15 - 64;Masculin;133
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;15 - 64;Féminin;143
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;65 - ...;Masculin;122
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;65 - ...;Féminin;115
Région wallonne;Luxembourg;Neufchâteau;84068;6927;Tellin;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;0 - 14;Masculin;28
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;0 - 14;Féminin;13
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;15 - 64;Masculin;163
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;15 - 64;Féminin;280
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;65 - ...;Masculin;216
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;65 - ...;Féminin;146
Région wallonne;Luxembourg;Neufchâteau;84075;6920;Wellin;65 - ...;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Masculin;91
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Féminin;56
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;0 - 14;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Masculin;545
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Féminin;797
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;15 - 64;Changé;0
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Masculin;672
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Féminin;532
Région wallonne;Luxembourg;Neufchâteau;84077;6800;Libramont-Chevigny;65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;0 - 14;Masculin;28
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;0 - 14;Féminin;27
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;15 - 64;Masculin;314
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;15 - 64;Féminin;270
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;65 - ...;Masculin;182
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;65 - ...;Féminin;150
Région wallonne;Luxembourg;Virton;85007;6810;Chiny;65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;0 - 14;Masculin;42
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;0 - 14;Féminin;13
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;15 - 64;Masculin;304
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;15 - 64;Féminin;369
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;65 - ...;Masculin;283
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;65 - ...;Féminin;271
Région wallonne;Luxembourg;Virton;85009;6740;Étalle;65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;0 - 14;Masculin;32
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;0 - 14;Féminin;32
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;15 - 64;Masculin;321
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;15 - 64;Féminin;385
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;65 - ...;Masculin;344
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;65 - ...;Féminin;299
Région wallonne;Luxembourg;Virton;85011;6820;Florenville;65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Masculin;15
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Féminin;8
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Masculin;127
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Féminin;168
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Masculin;91
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Féminin;96
Région wallonne;Luxembourg;Virton;85024;6769;Meix-devant-Virton;65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85026;6750;Musson;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85026;6750;Musson;0 - 14;Masculin;34
Région wallonne;Luxembourg;Virton;85026;6750;Musson;0 - 14;Féminin;26
Région wallonne;Luxembourg;Virton;85026;6750;Musson;0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85026;6750;Musson;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85026;6750;Musson;15 - 64;Masculin;223
Région wallonne;Luxembourg;Virton;85026;6750;Musson;15 - 64;Féminin;339
Région wallonne;Luxembourg;Virton;85026;6750;Musson;15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85026;6750;Musson;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85026;6750;Musson;65 - ...;Masculin;191
Région wallonne;Luxembourg;Virton;85026;6750;Musson;65 - ...;Féminin;121
Région wallonne;Luxembourg;Virton;85026;6750;Musson;65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);0 - 14;Masculin;17
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);0 - 14;Féminin;19
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);15 - 64;Masculin;184
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);15 - 64;Féminin;216
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);65 - ...;Masculin;94
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);65 - ...;Féminin;142
Région wallonne;Luxembourg;Virton;85034;6747;Saint-Léger (Luxembourg);65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;0 - 14;Masculin;30
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;0 - 14;Féminin;17
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;15 - 64;Masculin;197
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;15 - 64;Féminin;303
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;65 - ...;Masculin;133
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;65 - ...;Féminin;162
Région wallonne;Luxembourg;Virton;85039;6730;Tintigny;65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85045;6760;Virton;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85045;6760;Virton;0 - 14;Masculin;84
Région wallonne;Luxembourg;Virton;85045;6760;Virton;0 - 14;Féminin;46
Région wallonne;Luxembourg;Virton;85045;6760;Virton;0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85045;6760;Virton;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85045;6760;Virton;15 - 64;Masculin;632
Région wallonne;Luxembourg;Virton;85045;6760;Virton;15 - 64;Féminin;804
Région wallonne;Luxembourg;Virton;85045;6760;Virton;15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85045;6760;Virton;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85045;6760;Virton;65 - ...;Masculin;734
Région wallonne;Luxembourg;Virton;85045;6760;Virton;65 - ...;Féminin;492
Région wallonne;Luxembourg;Virton;85045;6760;Virton;65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85046;6720;Habay;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85046;6720;Habay;0 - 14;Masculin;54
Région wallonne;Luxembourg;Virton;85046;6720;Habay;0 - 14;Féminin;24
Région wallonne;Luxembourg;Virton;85046;6720;Habay;0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85046;6720;Habay;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85046;6720;Habay;15 - 64;Masculin;420
Région wallonne;Luxembourg;Virton;85046;6720;Habay;15 - 64;Féminin;501
Région wallonne;Luxembourg;Virton;85046;6720;Habay;15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85046;6720;Habay;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85046;6720;Habay;65 - ...;Masculin;468
Région wallonne;Luxembourg;Virton;85046;6720;Habay;65 - ...;Féminin;215
Région wallonne;Luxembourg;Virton;85046;6720;Habay;65 - ...;Changé;0
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;0 - 14;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;0 - 14;Masculin;31
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;0 - 14;Féminin;9
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;0 - 14;Changé;0
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;15 - 64;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;15 - 64;Masculin;98
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;15 - 64;Féminin;186
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;15 - 64;Changé;0
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;65 - ...;Indéfinissable;0
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;65 - ...;Masculin;84
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;65 - ...;Féminin;99
Région wallonne;Luxembourg;Virton;85047;6767;Rouvroy;65 - ...;Changé;0
Région wallonne;Namur;Dinant;91005;5537;Anhée;0 - 14;Indéfinissable;0
Région wallonne;Namur;Dinant;91005;5537;Anhée;0 - 14;Masculin;31
Région wallonne;Namur;Dinant;91005;5537;Anhée;0 - 14;Féminin;48
Région wallonne;Namur;Dinant;91005;5537;Anhée;0 - 14;Changé;0
Région wallonne;Namur;Dinant;91005;5537;Anhée;15 - 64;Indéfinissable;0
Région wallonne;Namur;Dinant;91005;5537;Anhée;15 - 64;Masculin;552
Région wallonne;Namur;Dinant;91005;5537;Anhée;15 - 64;Féminin;787
Région wallonne;Namur;Dinant;91005;5537;Anhée;15 - 64;Changé;0
Région wallonne;Namur;Dinant;91005;5537;Anhée;65 - ...;Indéfinissable;0
Région wallonne;Namur;Dinant;91005;5537;Anhée;65 - ...;Masculin;414
Région wallonne;Namur;Dinant;91005;5537;Anhée;65 - ...;Féminin;370
Région wallonne;Namur;Dinant;91005;5537;Anhée;65 - ...;Changé;0
Région wallonne;Namur;Dinant;91013;5570;Beauraing;0 - 14;Indéfinissable;0
Région wallonne;Namur;Dinant;91013;5570;Beauraing;0 - 14;Masculin;41
Région wallonne;Namur;Dinant;91013;5570;Beauraing;0 - 14;Féminin;35
Région wallonne;Namur;Dinant;91013;5570;Beauraing;0 - 14;Changé;0
Région wallonne;Namur;Dinant;91013;5570;Beauraing;15 - 64;Indéfinissable;0
Région wallonne;Namur;Dinant;91013;5570;Beauraing;15 - 64;Masculin;773
Région wallonne;Namur;Dinant;91013;5570;Beauraing;15 - 64;Féminin;673
Région wallonne;Namur;Dinant;91013;5570;Beauraing;15 - 64;Changé;0
Région wallonne;Namur;Dinant;91013;5570;Beauraing;65 - ...;Indéfinissable;0
Région wallonne;Namur;Dinant;91013;5570;Beauraing;65 - ...;Masculin;379
Région wallonne;Namur;Dinant;91013;5570;Beauraing;65 - ...;Féminin;405
Région wallonne;Namur;Dinant;91013;5570;Beauraing;65 - ...;Changé;0
Région wallonne;Namur;Dinant;91015;5555;Bièvre;0 - 14;Indéfinissable;0
Région wallonne;Namur;Dinant;91015;5555;Bièvre;0 - 14;Masculin;65
Région wallonne;Namur;Dinant;91015;5555;Bièvre;0 - 14;Féminin;32
Région wallonne;Namur;Dinant;91015;5555;Bièvre;0 - 14;Changé;0
Région wallonne;Namur;Dinant;91015;5555;Bièvre;15 - 64;Indéfinissable;0
Région wallonne;Namur;Dinant;91015;5555;Bièvre;15 - 64;Masculin;268
Région wallonne;Namur;Dinant;91015;5555;Bièvre;15 - 64;Féminin;242
Région wallonne;Namur;Dinant;91015;5555;Bièvre;15 - 64;Changé;0
Région wallonne;Namur;Dinant;91015;5555;Bièvre;65 - ...;Indéfinissable;0
Région wallonne;Namur;Dinant;91015;5555;Bièvre;65 - ...;Masculin;268
Région wallonne;Namur;Dinant;91015;5555;Bièvre;65 - ...;Féminin;249
Région wallonne;Namur;Dinant;91015;5555;Bièvre;65 - ...;Changé;0
Région wallonne;Namur;Dinant;91030;5590;Ciney;0 - 14;Indéfinissable;0
Région wallonne;Namur;Dinant;91030;5590;Ciney;0 - 14;Masculin;90
Région wallonne;Namur;Dinant;91030;5590;Ciney;0 - 14;Féminin;55
Région wallonne;Namur;Dinant;91030;5590;Ciney;0 - 14;Changé;0
Région wallonne;Namur;Dinant;91030;5590;Ciney;15 - 64;Indéfinissable;0
Région wallonne;Namur;Dinant;91030;5590;Ciney;15 - 64;Masculin;1 125
Région wallonne;Namur;Dinant;91030;5590;Ciney;15 - 64;Féminin;1 375
Région wallonne;Namur;Dinant;91030;5590;Ciney;15 - 64;Changé;0
Région wallonne;Namur;Dinant;91030;5590;Ciney;65 - ...;Indéfinissable;0
Région wallonne;Namur;Dinant;91030;5590;Ciney;65 - ...;Masculin;826
Région wallonne;Namur;Dinant;91030;5590;Ciney;65 - ...;Féminin;790
Région wallonne;Namur;Dinant;91030;5590;Ciney;65 - ...;Changé;0
Région wallonne;Namur;Dinant;91034;5500;Dinant;0 - 14;Indéfinissable;0
Région wallonne;Namur;Dinant;91034;5500;Dinant;0 - 14;Masculin;105
Région wallonne;Namur;Dinant;91034;5500;Dinant;0 - 14;Féminin;76
Région wallonne;Namur;Dinant;91034;5500;Dinant;0 - 14;Changé;0
Région wallonne;Namur;Dinant;91034;5500;Dinant;15 - 64;Indéfinissable;0
Région wallonne;Namur;Dinant;91034;5500;Dinant;15 - 64;Masculin;869
Région wallonne;Namur;Dinant;91034;5500;Dinant;15 - 64;Féminin;1 190
Région wallonne;Namur;Dinant;91034;5500;Dinant;15 - 64;Changé;0
Région wallonne;Namur;Dinant;91034;5500;Dinant;65 - ...;Indéfinissable;0
Région wallonne;Namur;Dinant;91034;5500;Dinant;65 - ...;Masculin;644
Région wallonne;Namur;Dinant;91034;5500;Dinant;65 - ...;Féminin;802
Région wallonne;Namur;Dinant;91034;5500;Dinant;65 - ...;Changé;0
