gewest;provincie;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;klassieke_hospitalisatie
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;0 - 14;Mannelijk;118
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;0 - 14;Vrouwelijk;109
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;15 - 64;Mannelijk;543
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;15 - 64;Vrouwelijk;675
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;65 - ...;Mannelijk;642
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;65 - ...;Vrouwelijk;584
Vlaams Gewest;Limburg;Hasselt;71011;3590;Diepenbeek;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;0 - 14;Mannelijk;381
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;0 - 14;Vrouwelijk;278
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;15 - 64;Mannelijk;1 909
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;15 - 64;Vrouwelijk;2 424
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;65 - ...;Mannelijk;2 187
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;65 - ...;Vrouwelijk;2 154
Vlaams Gewest;Limburg;Hasselt;71016;3600;Genk;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;0 - 14;Mannelijk;43
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;0 - 14;Vrouwelijk;34
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;15 - 64;Mannelijk;252
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;15 - 64;Vrouwelijk;324
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;65 - ...;Mannelijk;264
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;65 - ...;Vrouwelijk;236
Vlaams Gewest;Limburg;Hasselt;71017;3890;Gingelom;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;0 - 14;Mannelijk;67
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;0 - 14;Vrouwelijk;40
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;15 - 64;Mannelijk;277
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;15 - 64;Vrouwelijk;299
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;65 - ...;Mannelijk;306
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;65 - ...;Vrouwelijk;258
Vlaams Gewest;Limburg;Hasselt;71020;3545;Halen;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;0 - 14;Mannelijk;426
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;0 - 14;Vrouwelijk;388
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;15 - 64;Mannelijk;1 886
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;15 - 64;Vrouwelijk;2 567
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;65 - ...;Mannelijk;2 447
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;65 - ...;Vrouwelijk;2 677
Vlaams Gewest;Limburg;Hasselt;71022;3500;Hasselt;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;0 - 14;Mannelijk;72
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;0 - 14;Vrouwelijk;65
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;15 - 64;Mannelijk;290
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;15 - 64;Vrouwelijk;424
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;65 - ...;Mannelijk;350
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;65 - ...;Vrouwelijk;392
Vlaams Gewest;Limburg;Hasselt;71024;3540;Herk-de-Stad;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;0 - 14;Mannelijk;121
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;0 - 14;Vrouwelijk;105
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;15 - 64;Mannelijk;583
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;15 - 64;Vrouwelijk;740
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;65 - ...;Mannelijk;559
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;65 - ...;Vrouwelijk;509
Vlaams Gewest;Limburg;Hasselt;71034;3970;Leopoldsburg;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;0 - 14;Mannelijk;90
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;0 - 14;Vrouwelijk;73
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;15 - 64;Mannelijk;400
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;15 - 64;Vrouwelijk;492
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;65 - ...;Mannelijk;481
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;65 - ...;Vrouwelijk;539
Vlaams Gewest;Limburg;Hasselt;71037;3560;Lummen;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);0 - 14;Mannelijk;38
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);0 - 14;Vrouwelijk;31
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);15 - 64;Mannelijk;191
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);15 - 64;Vrouwelijk;253
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);65 - ...;Mannelijk;274
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);65 - ...;Vrouwelijk;216
Vlaams Gewest;Limburg;Hasselt;71045;3850;Nieuwerkerken (Limburg);65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;0 - 14;Mannelijk;259
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;0 - 14;Vrouwelijk;208
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;15 - 64;Mannelijk;1 351
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;15 - 64;Vrouwelijk;1 716
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;15 - 64;Veranderd;10
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;65 - ...;Mannelijk;1 543
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;65 - ...;Vrouwelijk;1 573
Vlaams Gewest;Limburg;Hasselt;71053;3800;Sint-Truiden;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;0 - 14;Mannelijk;137
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;0 - 14;Vrouwelijk;129
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;15 - 64;Mannelijk;486
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;15 - 64;Vrouwelijk;708
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;65 - ...;Mannelijk;666
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;65 - ...;Vrouwelijk;581
Vlaams Gewest;Limburg;Hasselt;71057;3980;Tessenderlo;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;0 - 14;Mannelijk;104
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;0 - 14;Vrouwelijk;82
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;15 - 64;Mannelijk;541
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;15 - 64;Vrouwelijk;754
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;65 - ...;Mannelijk;603
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;65 - ...;Vrouwelijk;654
Vlaams Gewest;Limburg;Hasselt;71066;3520;Zonhoven;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;0 - 14;Mannelijk;29
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;0 - 14;Vrouwelijk;29
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;15 - 64;Mannelijk;179
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;15 - 64;Vrouwelijk;227
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;65 - ...;Mannelijk;247
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;65 - ...;Vrouwelijk;203
Vlaams Gewest;Limburg;Hasselt;71067;3690;Zutendaal;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;0 - 14;Mannelijk;97
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;0 - 14;Vrouwelijk;66
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;15 - 64;Mannelijk;367
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;15 - 64;Vrouwelijk;399
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;65 - ...;Mannelijk;334
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;65 - ...;Vrouwelijk;301
Vlaams Gewest;Limburg;Hasselt;71069;3945;Ham;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;0 - 14;Mannelijk;222
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;0 - 14;Vrouwelijk;186
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;15 - 64;Mannelijk;1 037
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;15 - 64;Vrouwelijk;1 288
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;65 - ...;Mannelijk;984
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;65 - ...;Vrouwelijk;981
Vlaams Gewest;Limburg;Hasselt;71070;3550;Heusden-Zolder;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;0 - 14;Mannelijk;78
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;0 - 14;Vrouwelijk;43
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;15 - 64;Mannelijk;331
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;15 - 64;Vrouwelijk;521
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;65 - ...;Mannelijk;504
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;65 - ...;Vrouwelijk;388
Vlaams Gewest;Limburg;Maaseik;72003;3950;Bocholt;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;0 - 14;Mannelijk;74
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;0 - 14;Vrouwelijk;68
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;15 - 64;Mannelijk;442
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;15 - 64;Vrouwelijk;558
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;65 - ...;Mannelijk;541
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;65 - ...;Vrouwelijk;438
Vlaams Gewest;Limburg;Maaseik;72004;3960;Bree;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;0 - 14;Mannelijk;84
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;0 - 14;Vrouwelijk;54
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;15 - 64;Mannelijk;315
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;15 - 64;Vrouwelijk;461
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;65 - ...;Mannelijk;407
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;65 - ...;Vrouwelijk;360
Vlaams Gewest;Limburg;Maaseik;72018;3640;Kinrooi;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;0 - 14;Mannelijk;207
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;0 - 14;Vrouwelijk;153
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;15 - 64;Mannelijk;1 028
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;15 - 64;Vrouwelijk;1 326
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;65 - ...;Mannelijk;1 280
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;65 - ...;Vrouwelijk;1 046
Vlaams Gewest;Limburg;Maaseik;72020;3920;Lommel;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;0 - 14;Mannelijk;131
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;0 - 14;Vrouwelijk;100
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;15 - 64;Mannelijk;783
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;15 - 64;Vrouwelijk;876
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;65 - ...;Mannelijk;882
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;65 - ...;Vrouwelijk;850
Vlaams Gewest;Limburg;Maaseik;72021;3680;Maaseik;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;0 - 14;Mannelijk;62
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;0 - 14;Vrouwelijk;47
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;15 - 64;Mannelijk;465
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;15 - 64;Vrouwelijk;601
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;65 - ...;Mannelijk;455
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;65 - ...;Vrouwelijk;410
Vlaams Gewest;Limburg;Maaseik;72030;3990;Peer;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;0 - 14;Mannelijk;80
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;0 - 14;Vrouwelijk;55
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;15 - 64;Mannelijk;335
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;15 - 64;Vrouwelijk;514
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;15 - 64;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;65 - ...;Mannelijk;481
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;65 - ...;Vrouwelijk;492
Vlaams Gewest;Limburg;Maaseik;72037;3930;Hamont-Achel;65 - ...;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;0 - 14;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;0 - 14;Mannelijk;91
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;0 - 14;Vrouwelijk;66
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;0 - 14;Veranderd;0
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;15 - 64;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;15 - 64;Mannelijk;393
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;15 - 64;Vrouwelijk;482
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;15 - 64;Veranderd;< 5
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;65 - ...;Onbepaalbaar;0
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;65 - ...;Mannelijk;473
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;65 - ...;Vrouwelijk;326
Vlaams Gewest;Limburg;Maaseik;72038;3940;Hechtel-Eksel;65 - ...;Veranderd;0
