gewest;provincie_of_brussels_hoofdstedelijk_gewest;arrondissement;nis_code;postcode;gemeente;leeftijdsgroep;geslacht;klassieke_hospitalisatie
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;15 - 64;Vrouwelijk;518
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Mannelijk;363
Waals Gewest;Henegouwen;Charleroi;52074;6250;Aiseau-Presles;65 - ...;Vrouwelijk;378
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;0 - 14;Mannelijk;65
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;0 - 14;Vrouwelijk;46
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;15 - 64;Mannelijk;342
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;15 - 64;Vrouwelijk;395
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;65 - ...;Mannelijk;304
Waals Gewest;Henegouwen;Charleroi;52075;6210;Les Bons Villers;65 - ...;Vrouwelijk;357
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;0 - 14;Mannelijk;176
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;0 - 14;Vrouwelijk;192
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;15 - 64;Mannelijk;904
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;15 - 64;Vrouwelijk;1.133
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;65 - ...;Mannelijk;690
Waals Gewest;Henegouwen;Bergen;53014;7300;Boussu;65 - ...;Vrouwelijk;834
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;0 - 14;Mannelijk;149
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;0 - 14;Vrouwelijk;120
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;15 - 64;Mannelijk;678
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;15 - 64;Vrouwelijk;775
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;65 - ...;Mannelijk;457
Waals Gewest;Henegouwen;Bergen;53020;7370;Dour;65 - ...;Vrouwelijk;635
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;0 - 14;Mannelijk;235
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;0 - 14;Vrouwelijk;190
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;15 - 64;Mannelijk;893
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;15 - 64;Vrouwelijk;1.114
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;65 - ...;Mannelijk;737
Waals Gewest;Henegouwen;Bergen;53028;7080;Frameries;65 - ...;Vrouwelijk;864
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;0 - 14;Mannelijk;43
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;0 - 14;Vrouwelijk;51
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;15 - 64;Mannelijk;267
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;15 - 64;Vrouwelijk;369
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;65 - ...;Mannelijk;221
Waals Gewest;Henegouwen;Bergen;53039;7350;Hensies;65 - ...;Vrouwelijk;226
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;0 - 14;Mannelijk;66
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;0 - 14;Vrouwelijk;49
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;15 - 64;Mannelijk;356
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;15 - 64;Vrouwelijk;393
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;65 - ...;Mannelijk;272
Waals Gewest;Henegouwen;Bergen;53044;7050;Jurbeke;65 - ...;Vrouwelijk;265
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;0 - 14;Mannelijk;49
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;0 - 14;Vrouwelijk;30
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;15 - 64;Mannelijk;152
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;15 - 64;Vrouwelijk;194
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;65 - ...;Mannelijk;115
Waals Gewest;Henegouwen;Bergen;53046;7870;Lens;65 - ...;Vrouwelijk;128
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;0 - 14;Mannelijk;856
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;0 - 14;Vrouwelijk;795
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;15 - 64;Mannelijk;3.921
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;15 - 64;Vrouwelijk;5.012
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;65 - ...;Mannelijk;3.112
Waals Gewest;Henegouwen;Bergen;53053;7000;Bergen;65 - ...;Vrouwelijk;3.577
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;0 - 14;Mannelijk;165
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;0 - 14;Vrouwelijk;137
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;15 - 64;Mannelijk;754
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;15 - 64;Vrouwelijk;1.033
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;65 - ...;Mannelijk;626
Waals Gewest;Henegouwen;Bergen;53065;7390;Quaregnon;65 - ...;Vrouwelijk;728
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;0 - 14;Mannelijk;78
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;0 - 14;Vrouwelijk;70
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;15 - 64;Mannelijk;325
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;15 - 64;Vrouwelijk;334
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;65 - ...;Mannelijk;210
Waals Gewest;Henegouwen;Bergen;53068;7380;Quiévrain;65 - ...;Vrouwelijk;266
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;0 - 14;Mannelijk;181
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;0 - 14;Vrouwelijk;165
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;15 - 64;Mannelijk;898
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;15 - 64;Vrouwelijk;1.130
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;65 - ...;Mannelijk;843
Waals Gewest;Henegouwen;Bergen;53070;7330;Saint-Ghislain;65 - ...;Vrouwelijk;1.033
Waals Gewest;Henegouwen;Bergen;53082;7340;Colfontaine;0 - 14;Mannelijk;264
Waals Gewest;Henegouwen;Bergen;53082;7340;Colfontaine;0 - 14;Vrouwelijk;214
Waals Gewest;Henegouwen;Bergen;53082;7340;Colfontaine;15 - 64;Mannelijk;731
Waals Gewest;Henegouwen;Bergen;53082;7340;Colfontaine;15 - 64;Vrouwelijk;1.203
Waals Gewest;Henegouwen;Bergen;53082;7340;Colfontaine;65 - ...;Mannelijk;596
Waals Gewest;Henegouwen;Bergen;53082;7340;Colfontaine;65 - ...;Vrouwelijk;731
Waals Gewest;Henegouwen;Bergen;53083;7387;Honnelles;0 - 14;Mannelijk;38
Waals Gewest;Henegouwen;Bergen;53083;7387;Honnelles;0 - 14;Vrouwelijk;36
Waals Gewest;Henegouwen;Bergen;53083;7387;Honnelles;15 - 64;Mannelijk;204
Waals Gewest;Henegouwen;Bergen;53083;7387;Honnelles;15 - 64;Vrouwelijk;248
Waals Gewest;Henegouwen;Bergen;53083;7387;Honnelles;65 - ...;Mannelijk;186
Waals Gewest;Henegouwen;Bergen;53083;7387;Honnelles;65 - ...;Vrouwelijk;136
Waals Gewest;Henegouwen;Bergen;53084;7040;Quévy;0 - 14;Mannelijk;61
Waals Gewest;Henegouwen;Bergen;53084;7040;Quévy;0 - 14;Vrouwelijk;37
Waals Gewest;Henegouwen;Bergen;53084;7040;Quévy;15 - 64;Mannelijk;326
Waals Gewest;Henegouwen;Bergen;53084;7040;Quévy;15 - 64;Vrouwelijk;388
Waals Gewest;Henegouwen;Bergen;53084;7040;Quévy;65 - ...;Mannelijk;249
Waals Gewest;Henegouwen;Bergen;53084;7040;Quévy;65 - ...;Vrouwelijk;328
Waals Gewest;Henegouwen;Zinnik;55004;7090;'s Gravenbrakel;0 - 14;Mannelijk;171
Waals Gewest;Henegouwen;Zinnik;55004;7090;'s Gravenbrakel;0 - 14;Vrouwelijk;137
Waals Gewest;Henegouwen;Zinnik;55004;7090;'s Gravenbrakel;15 - 64;Mannelijk;777
Waals Gewest;Henegouwen;Zinnik;55004;7090;'s Gravenbrakel;15 - 64;Vrouwelijk;1.092
Waals Gewest;Henegouwen;Zinnik;55004;7090;'s Gravenbrakel;65 - ...;Mannelijk;592
Waals Gewest;Henegouwen;Zinnik;55004;7090;'s Gravenbrakel;65 - ...;Vrouwelijk;640
Waals Gewest;Henegouwen;Zinnik;55035;7070;Le R?ulx;0 - 14;Mannelijk;51
Waals Gewest;Henegouwen;Zinnik;55035;7070;Le R?ulx;0 - 14;Vrouwelijk;59
Waals Gewest;Henegouwen;Zinnik;55035;7070;Le R?ulx;15 - 64;Mannelijk;328
Waals Gewest;Henegouwen;Zinnik;55035;7070;Le R?ulx;15 - 64;Vrouwelijk;406
Waals Gewest;Henegouwen;Zinnik;55035;7070;Le R?ulx;65 - ...;Mannelijk;324
Waals Gewest;Henegouwen;Zinnik;55035;7070;Le R?ulx;65 - ...;Vrouwelijk;318
Waals Gewest;Henegouwen;Zinnik;55040;7060;Zinnik;0 - 14;Mannelijk;215
Waals Gewest;Henegouwen;Zinnik;55040;7060;Zinnik;0 - 14;Vrouwelijk;198
Waals Gewest;Henegouwen;Zinnik;55040;7060;Zinnik;15 - 64;Mannelijk;1.008
Waals Gewest;Henegouwen;Zinnik;55040;7060;Zinnik;15 - 64;Vrouwelijk;1.387
Waals Gewest;Henegouwen;Zinnik;55040;7060;Zinnik;65 - ...;Mannelijk;903
Waals Gewest;Henegouwen;Zinnik;55040;7060;Zinnik;65 - ...;Vrouwelijk;1.007
Waals Gewest;Henegouwen;Zinnik;55050;7190;Écaussinnes;0 - 14;Mannelijk;88
Waals Gewest;Henegouwen;Zinnik;55050;7190;Écaussinnes;0 - 14;Vrouwelijk;94
Waals Gewest;Henegouwen;Zinnik;55050;7190;Écaussinnes;15 - 64;Mannelijk;354
Waals Gewest;Henegouwen;Zinnik;55050;7190;Écaussinnes;15 - 64;Vrouwelijk;545
Waals Gewest;Henegouwen;Zinnik;55050;7190;Écaussinnes;65 - ...;Mannelijk;335
Waals Gewest;Henegouwen;Zinnik;55050;7190;Écaussinnes;65 - ...;Vrouwelijk;369
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;0 - 14;Mannelijk;67
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;0 - 14;Vrouwelijk;61
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;15 - 64;Mannelijk;433
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;15 - 64;Vrouwelijk;512
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;65 - ...;Mannelijk;285
Waals Gewest;Henegouwen;Zinnik;55085;7180;Seneffe;65 - ...;Vrouwelijk;406
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;0 - 14;Mannelijk;225
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;0 - 14;Vrouwelijk;215
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;15 - 64;Mannelijk;968
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;15 - 64;Vrouwelijk;1.329
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;65 - ...;Mannelijk;760
Waals Gewest;Henegouwen;Zinnik;55086;7170;Manage;65 - ...;Vrouwelijk;814
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;0 - 14;Mannelijk;111
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;0 - 14;Vrouwelijk;107
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;15 - 64;Mannelijk;501
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;15 - 64;Vrouwelijk;585
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;65 - ...;Mannelijk;487
Waals Gewest;Henegouwen;Thuin;56001;6150;Anderlues;65 - ...;Vrouwelijk;529
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;0 - 14;Mannelijk;48
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;0 - 14;Vrouwelijk;51
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;15 - 64;Mannelijk;273
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;15 - 64;Vrouwelijk;357
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;65 - ...;Mannelijk;278
Waals Gewest;Henegouwen;Thuin;56005;6500;Beaumont;65 - ...;Vrouwelijk;287
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;0 - 14;Mannelijk;98
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;0 - 14;Vrouwelijk;96
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;15 - 64;Mannelijk;407
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;15 - 64;Vrouwelijk;534
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;65 - ...;Mannelijk;456
Waals Gewest;Henegouwen;Thuin;56016;6460;Chimay;65 - ...;Vrouwelijk;397
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;0 - 14;Mannelijk;85
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;0 - 14;Vrouwelijk;93
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;15 - 64;Mannelijk;435
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;15 - 64;Vrouwelijk;554
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;65 - ...;Mannelijk;364
Waals Gewest;Henegouwen;Thuin;56022;6560;Erquelinnes;65 - ...;Vrouwelijk;329
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;0 - 14;Mannelijk;20
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;0 - 14;Vrouwelijk;34
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;15 - 64;Mannelijk;197
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;15 - 64;Vrouwelijk;211
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;65 - ...;Mannelijk;159
Waals Gewest;Henegouwen;Thuin;56029;6440;Froidchapelle;65 - ...;Vrouwelijk;159
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;0 - 14;Mannelijk;36
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;0 - 14;Vrouwelijk;41
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;15 - 64;Mannelijk;213
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;15 - 64;Vrouwelijk;260
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;65 - ...;Mannelijk;183
Waals Gewest;Henegouwen;Thuin;56044;6540;Lobbes;65 - ...;Vrouwelijk;180
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;0 - 14;Mannelijk;35
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;0 - 14;Vrouwelijk;38
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;15 - 64;Mannelijk;181
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;15 - 64;Vrouwelijk;246
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;65 - ...;Mannelijk;136
Waals Gewest;Henegouwen;Thuin;56049;6567;Merbes-le-Château;65 - ...;Vrouwelijk;134
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;0 - 14;Mannelijk;62
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;0 - 14;Vrouwelijk;51
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;15 - 64;Mannelijk;269
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;15 - 64;Vrouwelijk;278
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;65 - ...;Mannelijk;238
Waals Gewest;Henegouwen;Thuin;56051;6590;Momignies;65 - ...;Vrouwelijk;237
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;0 - 14;Mannelijk;83
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;0 - 14;Vrouwelijk;86
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;15 - 64;Mannelijk;610
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;15 - 64;Vrouwelijk;738
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;65 - ...;Mannelijk;554
Waals Gewest;Henegouwen;Thuin;56078;6530;Thuin;65 - ...;Vrouwelijk;570
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;0 - 14;Mannelijk;48
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;0 - 14;Vrouwelijk;62
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;15 - 64;Mannelijk;460
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;15 - 64;Vrouwelijk;547
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;65 - ...;Mannelijk;449
Waals Gewest;Henegouwen;Thuin;56086;6120;Ham-sur-Heure-Nalinnes;65 - ...;Vrouwelijk;454
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;0 - 14;Mannelijk;38
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;0 - 14;Vrouwelijk;43
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;15 - 64;Mannelijk;196
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;15 - 64;Vrouwelijk;259
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;65 - ...;Mannelijk;196
Waals Gewest;Henegouwen;Thuin;56088;6470;Sivry-Rance;65 - ...;Vrouwelijk;181
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;0 - 14;Mannelijk;56
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;0 - 14;Vrouwelijk;65
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;15 - 64;Mannelijk;268
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;15 - 64;Vrouwelijk;359
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;65 - ...;Mannelijk;284
Waals Gewest;Henegouwen;Doornik-Moeskroen;57003;7640;Antoing;65 - ...;Vrouwelijk;307
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);0 - 14;Mannelijk;58
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);0 - 14;Vrouwelijk;51
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);15 - 64;Mannelijk;198
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);15 - 64;Vrouwelijk;266
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);65 - ...;Mannelijk;176
Waals Gewest;Henegouwen;Doornik-Moeskroen;57018;7760;Celles (Henegouwen);65 - ...;Vrouwelijk;190
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;0 - 14;Mannelijk;77
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;0 - 14;Vrouwelijk;64
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;15 - 64;Mannelijk;350
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;15 - 64;Vrouwelijk;439
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;65 - ...;Mannelijk;341
Waals Gewest;Henegouwen;Doornik-Moeskroen;57027;7730;Estaimpuis;65 - ...;Vrouwelijk;429
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;0 - 14;Mannelijk;61
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;0 - 14;Vrouwelijk;42
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;15 - 64;Mannelijk;247
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;15 - 64;Vrouwelijk;252
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;65 - ...;Mannelijk;275
Waals Gewest;Henegouwen;Doornik-Moeskroen;57062;7740;Pecq;65 - ...;Vrouwelijk;182
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;0 - 14;Mannelijk;132
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;0 - 14;Vrouwelijk;98
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;15 - 64;Mannelijk;702
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;15 - 64;Vrouwelijk;858
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;65 - ...;Mannelijk;558
Waals Gewest;Henegouwen;Doornik-Moeskroen;57064;7600;Péruwelz;65 - ...;Vrouwelijk;592
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;0 - 14;Mannelijk;47
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;0 - 14;Vrouwelijk;34
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;15 - 64;Mannelijk;200
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;15 - 64;Vrouwelijk;235
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;65 - ...;Mannelijk;197
Waals Gewest;Henegouwen;Doornik-Moeskroen;57072;7610;Rumes;65 - ...;Vrouwelijk;200
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;0 - 14;Mannelijk;455
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;0 - 14;Vrouwelijk;393
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;15 - 64;Mannelijk;2.582
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;15 - 64;Vrouwelijk;3.061
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;65 - ...;Mannelijk;2.441
Waals Gewest;Henegouwen;Doornik-Moeskroen;57081;7500;Doornik;65 - ...;Vrouwelijk;2.897
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;0 - 14;Mannelijk;52
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;0 - 14;Vrouwelijk;74
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;15 - 64;Mannelijk;313
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;15 - 64;Vrouwelijk;354
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;65 - ...;Mannelijk;225
Waals Gewest;Henegouwen;Doornik-Moeskroen;57093;7620;Brunehaut;65 - ...;Vrouwelijk;226
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;0 - 14;Mannelijk;121
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;0 - 14;Vrouwelijk;102
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;15 - 64;Mannelijk;525
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;15 - 64;Vrouwelijk;649
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;65 - ...;Mannelijk;530
Waals Gewest;Henegouwen;Doornik-Moeskroen;57094;7900;Leuze-en-Hainaut;65 - ...;Vrouwelijk;536
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;0 - 14;Mannelijk;36
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;0 - 14;Vrouwelijk;32
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;15 - 64;Mannelijk;118
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;15 - 64;Vrouwelijk;166
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;65 - ...;Mannelijk;127
Waals Gewest;Henegouwen;Doornik-Moeskroen;57095;7750;Mont-de-l'Enclus;65 - ...;Vrouwelijk;119
Waals Gewest;Henegouwen;Doornik-Moeskroen;57096;7700;Moeskroen;0 - 14;Mannelijk;631
Waals Gewest;Henegouwen;Doornik-Moeskroen;57096;7700;Moeskroen;0 - 14;Vrouwelijk;580
Waals Gewest;Henegouwen;Doornik-Moeskroen;57096;7700;Moeskroen;15 - 64;Mannelijk;2.324
Waals Gewest;Henegouwen;Doornik-Moeskroen;57096;7700;Moeskroen;15 - 64;Vrouwelijk;3.144
Waals Gewest;Henegouwen;Doornik-Moeskroen;57096;7700;Moeskroen;65 - ...;Mannelijk;2.233
Waals Gewest;Henegouwen;Doornik-Moeskroen;57096;7700;Moeskroen;65 - ...;Vrouwelijk;2.541
Waals Gewest;Henegouwen;Doornik-Moeskroen;57097;7780;Komen-Waasten;0 - 14;Mannelijk;161
Waals Gewest;Henegouwen;Doornik-Moeskroen;57097;7780;Komen-Waasten;0 - 14;Vrouwelijk;142
Waals Gewest;Henegouwen;Doornik-Moeskroen;57097;7780;Komen-Waasten;15 - 64;Mannelijk;562
Waals Gewest;Henegouwen;Doornik-Moeskroen;57097;7780;Komen-Waasten;15 - 64;Vrouwelijk;759
Waals Gewest;Henegouwen;Doornik-Moeskroen;57097;7780;Komen-Waasten;65 - ...;Mannelijk;646
Waals Gewest;Henegouwen;Doornik-Moeskroen;57097;7780;Komen-Waasten;65 - ...;Vrouwelijk;721
Waals Gewest;Henegouwen;La Louvière;58001;7100;La Louvière;0 - 14;Mannelijk;743
Waals Gewest;Henegouwen;La Louvière;58001;7100;La Louvière;0 - 14;Vrouwelijk;613
Waals Gewest;Henegouwen;La Louvière;58001;7100;La Louvière;15 - 64;Mannelijk;3.389
Waals Gewest;Henegouwen;La Louvière;58001;7100;La Louvière;15 - 64;Vrouwelijk;4.543
Waals Gewest;Henegouwen;La Louvière;58001;7100;La Louvière;65 - ...;Mannelijk;3.039
Waals Gewest;Henegouwen;La Louvière;58001;7100;La Louvière;65 - ...;Vrouwelijk;3.234
Waals Gewest;Henegouwen;La Louvière;58002;7130;Binche;0 - 14;Mannelijk;273
Waals Gewest;Henegouwen;La Louvière;58002;7130;Binche;0 - 14;Vrouwelijk;220
Waals Gewest;Henegouwen;La Louvière;58002;7130;Binche;15 - 64;Mannelijk;1.416
