région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospita-_lisation_classique
Région flamande;Flandre orientale;Termonde;42010;9270;Laarne;15 - 64;Féminin;537
Région flamande;Flandre orientale;Termonde;42010;9270;Laarne;65 - ...;Masculin;391
Région flamande;Flandre orientale;Termonde;42010;9270;Laarne;65 - ...;Féminin;466
Région flamande;Flandre orientale;Termonde;42011;9280;Lebbeke;0 - 14;Masculin;207
Région flamande;Flandre orientale;Termonde;42011;9280;Lebbeke;0 - 14;Féminin;152
Région flamande;Flandre orientale;Termonde;42011;9280;Lebbeke;15 - 64;Masculin;638
Région flamande;Flandre orientale;Termonde;42011;9280;Lebbeke;15 - 64;Féminin;816
Région flamande;Flandre orientale;Termonde;42011;9280;Lebbeke;65 - ...;Masculin;659
Région flamande;Flandre orientale;Termonde;42011;9280;Lebbeke;65 - ...;Féminin;693
Région flamande;Flandre orientale;Termonde;42023;9250;Waasmunster;0 - 14;Masculin;97
Région flamande;Flandre orientale;Termonde;42023;9250;Waasmunster;0 - 14;Féminin;47
Région flamande;Flandre orientale;Termonde;42023;9250;Waasmunster;15 - 64;Masculin;341
Région flamande;Flandre orientale;Termonde;42023;9250;Waasmunster;15 - 64;Féminin;481
Région flamande;Flandre orientale;Termonde;42023;9250;Waasmunster;65 - ...;Masculin;372
Région flamande;Flandre orientale;Termonde;42023;9250;Waasmunster;65 - ...;Féminin;328
Région flamande;Flandre orientale;Termonde;42025;9230;Wetteren;0 - 14;Masculin;195
Région flamande;Flandre orientale;Termonde;42025;9230;Wetteren;0 - 14;Féminin;150
Région flamande;Flandre orientale;Termonde;42025;9230;Wetteren;15 - 64;Masculin;838
Région flamande;Flandre orientale;Termonde;42025;9230;Wetteren;15 - 64;Féminin;1.113
Région flamande;Flandre orientale;Termonde;42025;9230;Wetteren;65 - ...;Masculin;751
Région flamande;Flandre orientale;Termonde;42025;9230;Wetteren;65 - ...;Féminin;826
Région flamande;Flandre orientale;Termonde;42026;9260;Wichelen;0 - 14;Masculin;115
Région flamande;Flandre orientale;Termonde;42026;9260;Wichelen;0 - 14;Féminin;98
Région flamande;Flandre orientale;Termonde;42026;9260;Wichelen;15 - 64;Masculin;318
Région flamande;Flandre orientale;Termonde;42026;9260;Wichelen;15 - 64;Féminin;543
Région flamande;Flandre orientale;Termonde;42026;9260;Wichelen;65 - ...;Masculin;383
Région flamande;Flandre orientale;Termonde;42026;9260;Wichelen;65 - ...;Féminin;323
Région flamande;Flandre orientale;Termonde;42028;9240;Zele;0 - 14;Masculin;186
Région flamande;Flandre orientale;Termonde;42028;9240;Zele;0 - 14;Féminin;166
Région flamande;Flandre orientale;Termonde;42028;9240;Zele;15 - 64;Masculin;751
Région flamande;Flandre orientale;Termonde;42028;9240;Zele;15 - 64;Féminin;975
Région flamande;Flandre orientale;Termonde;42028;9240;Zele;65 - ...;Masculin;626
Région flamande;Flandre orientale;Termonde;42028;9240;Zele;65 - ...;Féminin;716
Région flamande;Flandre orientale;Eeklo;43002;9960;Assenede;0 - 14;Masculin;128
Région flamande;Flandre orientale;Eeklo;43002;9960;Assenede;0 - 14;Féminin;100
Région flamande;Flandre orientale;Eeklo;43002;9960;Assenede;15 - 64;Masculin;522
Région flamande;Flandre orientale;Eeklo;43002;9960;Assenede;15 - 64;Féminin;736
Région flamande;Flandre orientale;Eeklo;43002;9960;Assenede;65 - ...;Masculin;480
Région flamande;Flandre orientale;Eeklo;43002;9960;Assenede;65 - ...;Féminin;525
Région flamande;Flandre orientale;Eeklo;43005;9900;Eeklo;0 - 14;Masculin;250
Région flamande;Flandre orientale;Eeklo;43005;9900;Eeklo;0 - 14;Féminin;225
Région flamande;Flandre orientale;Eeklo;43005;9900;Eeklo;15 - 64;Masculin;900
Région flamande;Flandre orientale;Eeklo;43005;9900;Eeklo;15 - 64;Féminin;1.178
Région flamande;Flandre orientale;Eeklo;43005;9900;Eeklo;65 - ...;Masculin;967
Région flamande;Flandre orientale;Eeklo;43005;9900;Eeklo;65 - ...;Féminin;1.033
Région flamande;Flandre orientale;Eeklo;43007;9970;Kaprijke;0 - 14;Masculin;48
Région flamande;Flandre orientale;Eeklo;43007;9970;Kaprijke;0 - 14;Féminin;53
Région flamande;Flandre orientale;Eeklo;43007;9970;Kaprijke;15 - 64;Masculin;191
Région flamande;Flandre orientale;Eeklo;43007;9970;Kaprijke;15 - 64;Féminin;309
Région flamande;Flandre orientale;Eeklo;43007;9970;Kaprijke;65 - ...;Masculin;234
Région flamande;Flandre orientale;Eeklo;43007;9970;Kaprijke;65 - ...;Féminin;229
Région flamande;Flandre orientale;Eeklo;43010;9990;Maldegem;0 - 14;Masculin;231
Région flamande;Flandre orientale;Eeklo;43010;9990;Maldegem;0 - 14;Féminin;233
Région flamande;Flandre orientale;Eeklo;43010;9990;Maldegem;15 - 64;Masculin;796
Région flamande;Flandre orientale;Eeklo;43010;9990;Maldegem;15 - 64;Féminin;1.144
Région flamande;Flandre orientale;Eeklo;43010;9990;Maldegem;65 - ...;Masculin;822
Région flamande;Flandre orientale;Eeklo;43010;9990;Maldegem;65 - ...;Féminin;871
Région flamande;Flandre orientale;Eeklo;43014;9980;Sint-Laureins;0 - 14;Masculin;85
Région flamande;Flandre orientale;Eeklo;43014;9980;Sint-Laureins;0 - 14;Féminin;62
Région flamande;Flandre orientale;Eeklo;43014;9980;Sint-Laureins;15 - 64;Masculin;198
Région flamande;Flandre orientale;Eeklo;43014;9980;Sint-Laureins;15 - 64;Féminin;316
Région flamande;Flandre orientale;Eeklo;43014;9980;Sint-Laureins;65 - ...;Masculin;216
Région flamande;Flandre orientale;Eeklo;43014;9980;Sint-Laureins;65 - ...;Féminin;245
Région flamande;Flandre orientale;Eeklo;43018;9060;Zelzate;0 - 14;Masculin;129
Région flamande;Flandre orientale;Eeklo;43018;9060;Zelzate;0 - 14;Féminin;98
Région flamande;Flandre orientale;Eeklo;43018;9060;Zelzate;15 - 64;Masculin;458
Région flamande;Flandre orientale;Eeklo;43018;9060;Zelzate;15 - 64;Féminin;683
Région flamande;Flandre orientale;Eeklo;43018;9060;Zelzate;65 - ...;Masculin;495
Région flamande;Flandre orientale;Eeklo;43018;9060;Zelzate;65 - ...;Féminin;541
Région flamande;Flandre orientale;Gand;44001;9880;Aalter;0 - 14;Masculin;205
Région flamande;Flandre orientale;Gand;44001;9880;Aalter;0 - 14;Féminin;157
Région flamande;Flandre orientale;Gand;44001;9880;Aalter;15 - 64;Masculin;685
Région flamande;Flandre orientale;Gand;44001;9880;Aalter;15 - 64;Féminin;883
Région flamande;Flandre orientale;Gand;44001;9880;Aalter;65 - ...;Masculin;716
Région flamande;Flandre orientale;Gand;44001;9880;Aalter;65 - ...;Féminin;762
Région flamande;Flandre orientale;Gand;44011;9800;Deinze;0 - 14;Masculin;300
Région flamande;Flandre orientale;Gand;44011;9800;Deinze;0 - 14;Féminin;301
Région flamande;Flandre orientale;Gand;44011;9800;Deinze;15 - 64;Masculin;953
Région flamande;Flandre orientale;Gand;44011;9800;Deinze;15 - 64;Féminin;1.302
Région flamande;Flandre orientale;Gand;44011;9800;Deinze;65 - ...;Masculin;1.237
Région flamande;Flandre orientale;Gand;44011;9800;Deinze;65 - ...;Féminin;1.227
Région flamande;Flandre orientale;Gand;44012;9840;De Pinte;0 - 14;Masculin;54
Région flamande;Flandre orientale;Gand;44012;9840;De Pinte;0 - 14;Féminin;59
Région flamande;Flandre orientale;Gand;44012;9840;De Pinte;15 - 64;Masculin;252
Région flamande;Flandre orientale;Gand;44012;9840;De Pinte;15 - 64;Féminin;366
Région flamande;Flandre orientale;Gand;44012;9840;De Pinte;65 - ...;Masculin;367
Région flamande;Flandre orientale;Gand;44012;9840;De Pinte;65 - ...;Féminin;411
Région flamande;Flandre orientale;Gand;44013;9070;Destelbergen;0 - 14;Masculin;126
Région flamande;Flandre orientale;Gand;44013;9070;Destelbergen;0 - 14;Féminin;113
Région flamande;Flandre orientale;Gand;44013;9070;Destelbergen;15 - 64;Masculin;464
Région flamande;Flandre orientale;Gand;44013;9070;Destelbergen;15 - 64;Féminin;709
Région flamande;Flandre orientale;Gand;44013;9070;Destelbergen;65 - ...;Masculin;614
Région flamande;Flandre orientale;Gand;44013;9070;Destelbergen;65 - ...;Féminin;729
Région flamande;Flandre orientale;Gand;44019;9940;Evergem;0 - 14;Masculin;320
Région flamande;Flandre orientale;Gand;44019;9940;Evergem;0 - 14;Féminin;265
Région flamande;Flandre orientale;Gand;44019;9940;Evergem;15 - 64;Masculin;1.209
Région flamande;Flandre orientale;Gand;44019;9940;Evergem;15 - 64;Féminin;1.635
Région flamande;Flandre orientale;Gand;44019;9940;Evergem;65 - ...;Masculin;1.123
Région flamande;Flandre orientale;Gand;44019;9940;Evergem;65 - ...;Féminin;1.334
Région flamande;Flandre orientale;Gand;44020;9890;Gavere;0 - 14;Masculin;68
Région flamande;Flandre orientale;Gand;44020;9890;Gavere;0 - 14;Féminin;61
Région flamande;Flandre orientale;Gand;44020;9890;Gavere;15 - 64;Masculin;422
Région flamande;Flandre orientale;Gand;44020;9890;Gavere;15 - 64;Féminin;505
Région flamande;Flandre orientale;Gand;44020;9890;Gavere;65 - ...;Masculin;460
Région flamande;Flandre orientale;Gand;44020;9890;Gavere;65 - ...;Féminin;447
Région flamande;Flandre orientale;Gand;44021;9000;Gand;0 - 14;Masculin;2.358
Région flamande;Flandre orientale;Gand;44021;9000;Gand;0 - 14;Féminin;1.910
Région flamande;Flandre orientale;Gand;44021;9000;Gand;15 - 64;Masculin;8.125
Région flamande;Flandre orientale;Gand;44021;9000;Gand;15 - 64;Féminin;11.913
Région flamande;Flandre orientale;Gand;44021;9000;Gand;65 - ...;Masculin;7.324
Région flamande;Flandre orientale;Gand;44021;9000;Gand;65 - ...;Féminin;8.708
Région flamande;Flandre orientale;Gand;44029;9910;Knesselare;0 - 14;Masculin;85
Région flamande;Flandre orientale;Gand;44029;9910;Knesselare;0 - 14;Féminin;63
Région flamande;Flandre orientale;Gand;44029;9910;Knesselare;15 - 64;Masculin;305
Région flamande;Flandre orientale;Gand;44029;9910;Knesselare;15 - 64;Féminin;318
Région flamande;Flandre orientale;Gand;44029;9910;Knesselare;65 - ...;Masculin;312
Région flamande;Flandre orientale;Gand;44029;9910;Knesselare;65 - ...;Féminin;306
Région flamande;Flandre orientale;Gand;44034;9080;Lochristi;0 - 14;Masculin;118
Région flamande;Flandre orientale;Gand;44034;9080;Lochristi;0 - 14;Féminin;128
Région flamande;Flandre orientale;Gand;44034;9080;Lochristi;15 - 64;Masculin;675
Région flamande;Flandre orientale;Gand;44034;9080;Lochristi;15 - 64;Féminin;867
Région flamande;Flandre orientale;Gand;44034;9080;Lochristi;65 - ...;Masculin;668
Région flamande;Flandre orientale;Gand;44034;9080;Lochristi;65 - ...;Féminin;731
Région flamande;Flandre orientale;Gand;44036;9920;Lovendegem;0 - 14;Masculin;47
Région flamande;Flandre orientale;Gand;44036;9920;Lovendegem;0 - 14;Féminin;55
Région flamande;Flandre orientale;Gand;44036;9920;Lovendegem;15 - 64;Masculin;257
Région flamande;Flandre orientale;Gand;44036;9920;Lovendegem;15 - 64;Féminin;398
Région flamande;Flandre orientale;Gand;44036;9920;Lovendegem;65 - ...;Masculin;379
Région flamande;Flandre orientale;Gand;44036;9920;Lovendegem;65 - ...;Féminin;402
Région flamande;Flandre orientale;Gand;44040;9090;Melle;0 - 14;Masculin;95
Région flamande;Flandre orientale;Gand;44040;9090;Melle;0 - 14;Féminin;61
Région flamande;Flandre orientale;Gand;44040;9090;Melle;15 - 64;Masculin;332
Région flamande;Flandre orientale;Gand;44040;9090;Melle;15 - 64;Féminin;576
Région flamande;Flandre orientale;Gand;44040;9090;Melle;65 - ...;Masculin;376
Région flamande;Flandre orientale;Gand;44040;9090;Melle;65 - ...;Féminin;411
Région flamande;Flandre orientale;Gand;44043;9820;Merelbeke;0 - 14;Masculin;168
Région flamande;Flandre orientale;Gand;44043;9820;Merelbeke;0 - 14;Féminin;153
Région flamande;Flandre orientale;Gand;44043;9820;Merelbeke;15 - 64;Masculin;755
Région flamande;Flandre orientale;Gand;44043;9820;Merelbeke;15 - 64;Féminin;1.026
Région flamande;Flandre orientale;Gand;44043;9820;Merelbeke;65 - ...;Masculin;932
Région flamande;Flandre orientale;Gand;44043;9820;Merelbeke;65 - ...;Féminin;935
Région flamande;Flandre orientale;Gand;44045;9180;Moerbeke (-Waes);0 - 14;Masculin;53
Région flamande;Flandre orientale;Gand;44045;9180;Moerbeke (-Waes);0 - 14;Féminin;43
Région flamande;Flandre orientale;Gand;44045;9180;Moerbeke (-Waes);15 - 64;Masculin;204
Région flamande;Flandre orientale;Gand;44045;9180;Moerbeke (-Waes);15 - 64;Féminin;243
Région flamande;Flandre orientale;Gand;44045;9180;Moerbeke (-Waes);65 - ...;Masculin;200
Région flamande;Flandre orientale;Gand;44045;9180;Moerbeke (-Waes);65 - ...;Féminin;180
Région flamande;Flandre orientale;Gand;44048;9810;Nazareth;0 - 14;Masculin;89
Région flamande;Flandre orientale;Gand;44048;9810;Nazareth;0 - 14;Féminin;64
Région flamande;Flandre orientale;Gand;44048;9810;Nazareth;15 - 64;Masculin;327
Région flamande;Flandre orientale;Gand;44048;9810;Nazareth;15 - 64;Féminin;498
Région flamande;Flandre orientale;Gand;44048;9810;Nazareth;65 - ...;Masculin;457
Région flamande;Flandre orientale;Gand;44048;9810;Nazareth;65 - ...;Féminin;458
Région flamande;Flandre orientale;Gand;44049;9850;Nevele;0 - 14;Masculin;116
Région flamande;Flandre orientale;Gand;44049;9850;Nevele;0 - 14;Féminin;79
Région flamande;Flandre orientale;Gand;44049;9850;Nevele;15 - 64;Masculin;379
Région flamande;Flandre orientale;Gand;44049;9850;Nevele;15 - 64;Féminin;541
Région flamande;Flandre orientale;Gand;44049;9850;Nevele;65 - ...;Masculin;418
Région flamande;Flandre orientale;Gand;44049;9850;Nevele;65 - ...;Féminin;427
Région flamande;Flandre orientale;Gand;44052;9860;Oosterzele;0 - 14;Masculin;93
Région flamande;Flandre orientale;Gand;44052;9860;Oosterzele;0 - 14;Féminin;63
Région flamande;Flandre orientale;Gand;44052;9860;Oosterzele;15 - 64;Masculin;377
Région flamande;Flandre orientale;Gand;44052;9860;Oosterzele;15 - 64;Féminin;543
Région flamande;Flandre orientale;Gand;44052;9860;Oosterzele;65 - ...;Masculin;439
Région flamande;Flandre orientale;Gand;44052;9860;Oosterzele;65 - ...;Féminin;440
Région flamande;Flandre orientale;Gand;44064;9830;Sint-Martens-Latem;0 - 14;Masculin;47
Région flamande;Flandre orientale;Gand;44064;9830;Sint-Martens-Latem;0 - 14;Féminin;34
Région flamande;Flandre orientale;Gand;44064;9830;Sint-Martens-Latem;15 - 64;Masculin;182
Région flamande;Flandre orientale;Gand;44064;9830;Sint-Martens-Latem;15 - 64;Féminin;291
Région flamande;Flandre orientale;Gand;44064;9830;Sint-Martens-Latem;65 - ...;Masculin;280
Région flamande;Flandre orientale;Gand;44064;9830;Sint-Martens-Latem;65 - ...;Féminin;366
Région flamande;Flandre orientale;Gand;44072;9950;Waarschoot;0 - 14;Masculin;71
Région flamande;Flandre orientale;Gand;44072;9950;Waarschoot;0 - 14;Féminin;71
Région flamande;Flandre orientale;Gand;44072;9950;Waarschoot;15 - 64;Masculin;274
Région flamande;Flandre orientale;Gand;44072;9950;Waarschoot;15 - 64;Féminin;431
Région flamande;Flandre orientale;Gand;44072;9950;Waarschoot;65 - ...;Masculin;300
Région flamande;Flandre orientale;Gand;44072;9950;Waarschoot;65 - ...;Féminin;332
Région flamande;Flandre orientale;Gand;44073;9185;Wachtebeke;0 - 14;Masculin;60
Région flamande;Flandre orientale;Gand;44073;9185;Wachtebeke;0 - 14;Féminin;52
Région flamande;Flandre orientale;Gand;44073;9185;Wachtebeke;15 - 64;Masculin;290
Région flamande;Flandre orientale;Gand;44073;9185;Wachtebeke;15 - 64;Féminin;354
Région flamande;Flandre orientale;Gand;44073;9185;Wachtebeke;65 - ...;Masculin;350
Région flamande;Flandre orientale;Gand;44073;9185;Wachtebeke;65 - ...;Féminin;321
Région flamande;Flandre orientale;Gand;44080;9930;Zomergem;0 - 14;Masculin;71
Région flamande;Flandre orientale;Gand;44080;9930;Zomergem;0 - 14;Féminin;78
Région flamande;Flandre orientale;Gand;44080;9930;Zomergem;15 - 64;Masculin;241
Région flamande;Flandre orientale;Gand;44080;9930;Zomergem;15 - 64;Féminin;383
Région flamande;Flandre orientale;Gand;44080;9930;Zomergem;65 - ...;Masculin;314
Région flamande;Flandre orientale;Gand;44080;9930;Zomergem;65 - ...;Féminin;339
Région flamande;Flandre orientale;Gand;44081;9870;Zulte;0 - 14;Masculin;151
Région flamande;Flandre orientale;Gand;44081;9870;Zulte;0 - 14;Féminin;132
Région flamande;Flandre orientale;Gand;44081;9870;Zulte;15 - 64;Masculin;602
Région flamande;Flandre orientale;Gand;44081;9870;Zulte;15 - 64;Féminin;776
Région flamande;Flandre orientale;Gand;44081;9870;Zulte;65 - ...;Masculin;551
Région flamande;Flandre orientale;Gand;44081;9870;Zulte;65 - ...;Féminin;631
Région flamande;Flandre orientale;Audenarde;45017;9770;Kruishoutem;0 - 14;Masculin;43
Région flamande;Flandre orientale;Audenarde;45017;9770;Kruishoutem;0 - 14;Féminin;51
Région flamande;Flandre orientale;Audenarde;45017;9770;Kruishoutem;15 - 64;Masculin;288
Région flamande;Flandre orientale;Audenarde;45017;9770;Kruishoutem;15 - 64;Féminin;356
Région flamande;Flandre orientale;Audenarde;45017;9770;Kruishoutem;65 - ...;Masculin;272
Région flamande;Flandre orientale;Audenarde;45017;9770;Kruishoutem;65 - ...;Féminin;316
Région flamande;Flandre orientale;Audenarde;45035;9700;Audenarde;0 - 14;Masculin;280
Région flamande;Flandre orientale;Audenarde;45035;9700;Audenarde;0 - 14;Féminin;259
Région flamande;Flandre orientale;Audenarde;45035;9700;Audenarde;15 - 64;Masculin;1.046
Région flamande;Flandre orientale;Audenarde;45035;9700;Audenarde;15 - 64;Féminin;1.406
Région flamande;Flandre orientale;Audenarde;45035;9700;Audenarde;65 - ...;Masculin;1.058
Région flamande;Flandre orientale;Audenarde;45035;9700;Audenarde;65 - ...;Féminin;1.191
Région flamande;Flandre orientale;Audenarde;45041;9600;Renaix;0 - 14;Masculin;390
Région flamande;Flandre orientale;Audenarde;45041;9600;Renaix;0 - 14;Féminin;373
Région flamande;Flandre orientale;Audenarde;45041;9600;Renaix;15 - 64;Masculin;863
Région flamande;Flandre orientale;Audenarde;45041;9600;Renaix;15 - 64;Féminin;1.252
Région flamande;Flandre orientale;Audenarde;45041;9600;Renaix;65 - ...;Masculin;868
Région flamande;Flandre orientale;Audenarde;45041;9600;Renaix;65 - ...;Féminin;984
Région flamande;Flandre orientale;Audenarde;45057;9750;Zingem;0 - 14;Masculin;69
Région flamande;Flandre orientale;Audenarde;45057;9750;Zingem;0 - 14;Féminin;75
Région flamande;Flandre orientale;Audenarde;45057;9750;Zingem;15 - 64;Masculin;245
Région flamande;Flandre orientale;Audenarde;45057;9750;Zingem;15 - 64;Féminin;329
Région flamande;Flandre orientale;Audenarde;45057;9750;Zingem;65 - ...;Masculin;219
Région flamande;Flandre orientale;Audenarde;45057;9750;Zingem;65 - ...;Féminin;236
Région flamande;Flandre orientale;Audenarde;45059;9660;Brakel;0 - 14;Masculin;114
