région;province_ou_région_de_bruxelles-capitale;arrondissement;code_ins;code_postal;commune;classe_d_âge;sexe;hospita-_lisation_de_jour
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Masculin;170
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;0 - 14;Féminin;135
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Masculin;1.521
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;15 - 64;Féminin;2.087
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;65 - ...;Masculin;1.264
Région flamande;Anvers;Turnhout;13017;2460;Kasterlee;65 - ...;Féminin;1.098
Région flamande;Anvers;Turnhout;13019;2275;Lille;0 - 14;Masculin;141
Région flamande;Anvers;Turnhout;13019;2275;Lille;0 - 14;Féminin;140
Région flamande;Anvers;Turnhout;13019;2275;Lille;15 - 64;Masculin;1.329
Région flamande;Anvers;Turnhout;13019;2275;Lille;15 - 64;Féminin;1.940
Région flamande;Anvers;Turnhout;13019;2275;Lille;65 - ...;Masculin;887
Région flamande;Anvers;Turnhout;13019;2275;Lille;65 - ...;Féminin;899
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;0 - 14;Masculin;175
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;0 - 14;Féminin;133
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;15 - 64;Masculin;840
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;15 - 64;Féminin;1.240
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;65 - ...;Masculin;882
Région flamande;Anvers;Turnhout;13021;2450;Meerhout;65 - ...;Féminin;876
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;0 - 14;Masculin;65
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;0 - 14;Féminin;44
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;15 - 64;Masculin;661
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;15 - 64;Féminin;847
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;65 - ...;Masculin;535
Région flamande;Anvers;Turnhout;13023;2330;Merksplas;65 - ...;Féminin;334
Région flamande;Anvers;Turnhout;13025;2400;Mol;0 - 14;Masculin;501
Région flamande;Anvers;Turnhout;13025;2400;Mol;0 - 14;Féminin;442
Région flamande;Anvers;Turnhout;13025;2400;Mol;15 - 64;Masculin;3.152
Région flamande;Anvers;Turnhout;13025;2400;Mol;15 - 64;Féminin;4.009
Région flamande;Anvers;Turnhout;13025;2400;Mol;65 - ...;Masculin;2.870
Région flamande;Anvers;Turnhout;13025;2400;Mol;65 - ...;Féminin;2.541
Région flamande;Anvers;Turnhout;13029;2250;Olen;0 - 14;Masculin;181
Région flamande;Anvers;Turnhout;13029;2250;Olen;0 - 14;Féminin;144
Région flamande;Anvers;Turnhout;13029;2250;Olen;15 - 64;Masculin;1.067
Région flamande;Anvers;Turnhout;13029;2250;Olen;15 - 64;Féminin;1.712
Région flamande;Anvers;Turnhout;13029;2250;Olen;65 - ...;Masculin;671
Région flamande;Anvers;Turnhout;13029;2250;Olen;65 - ...;Féminin;769
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Masculin;144
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;0 - 14;Féminin;80
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Masculin;865
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;15 - 64;Féminin;1.210
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Masculin;906
Région flamande;Anvers;Turnhout;13031;2360;Oud-Turnhout;65 - ...;Féminin;817
Région flamande;Anvers;Turnhout;13035;2380;Ravels;0 - 14;Masculin;128
Région flamande;Anvers;Turnhout;13035;2380;Ravels;0 - 14;Féminin;113
Région flamande;Anvers;Turnhout;13035;2380;Ravels;15 - 64;Masculin;1.183
Région flamande;Anvers;Turnhout;13035;2380;Ravels;15 - 64;Féminin;1.377
Région flamande;Anvers;Turnhout;13035;2380;Ravels;65 - ...;Masculin;798
Région flamande;Anvers;Turnhout;13035;2380;Ravels;65 - ...;Féminin;823
Région flamande;Anvers;Turnhout;13036;2470;Retie;0 - 14;Masculin;106
Région flamande;Anvers;Turnhout;13036;2470;Retie;0 - 14;Féminin;66
Région flamande;Anvers;Turnhout;13036;2470;Retie;15 - 64;Masculin;950
Région flamande;Anvers;Turnhout;13036;2470;Retie;15 - 64;Féminin;1.012
Région flamande;Anvers;Turnhout;13036;2470;Retie;65 - ...;Masculin;668
Région flamande;Anvers;Turnhout;13036;2470;Retie;65 - ...;Féminin;561
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;0 - 14;Masculin;108
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;0 - 14;Féminin;107
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;15 - 64;Masculin;941
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;15 - 64;Féminin;1.330
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;65 - ...;Masculin;708
Région flamande;Anvers;Turnhout;13037;2310;Rijkevorsel;65 - ...;Féminin;679
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;0 - 14;Masculin;534
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;0 - 14;Féminin;338
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;15 - 64;Masculin;3.222
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;15 - 64;Féminin;4.647
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;65 - ...;Masculin;2.228
Région flamande;Anvers;Turnhout;13040;2300;Turnhout;65 - ...;Féminin;2.323
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;0 - 14;Masculin;81
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;0 - 14;Féminin;59
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;15 - 64;Masculin;588
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;15 - 64;Féminin;1.006
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;65 - ...;Masculin;455
Région flamande;Anvers;Turnhout;13044;2290;Vorselaar;65 - ...;Féminin;452
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;0 - 14;Masculin;110
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;0 - 14;Féminin;81
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;15 - 64;Masculin;804
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;15 - 64;Féminin;1.069
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;65 - ...;Masculin;658
Région flamande;Anvers;Turnhout;13046;2350;Vosselaar;65 - ...;Féminin;550
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;0 - 14;Masculin;269
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;0 - 14;Féminin;355
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;15 - 64;Masculin;2.055
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;15 - 64;Féminin;2.830
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;65 - ...;Masculin;1.707
Région flamande;Anvers;Turnhout;13049;2260;Westerlo;65 - ...;Féminin;1.396
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;0 - 14;Masculin;226
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;0 - 14;Féminin;201
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;15 - 64;Masculin;1.207
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;15 - 64;Féminin;1.868
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;65 - ...;Masculin;1.173
Région flamande;Anvers;Turnhout;13053;2430;Laakdal;65 - ...;Féminin;867
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;0 - 14;Masculin;306
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;0 - 14;Féminin;220
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;15 - 64;Masculin;2.054
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;15 - 64;Féminin;2.880
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;65 - ...;Masculin;1.831
Région flamande;Brabant flamand;Hal-Vilvorde;23002;1730;Asse;65 - ...;Féminin;2.026
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;0 - 14;Masculin;279
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;0 - 14;Féminin;165
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;15 - 64;Masculin;1.673
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;15 - 64;Féminin;2.295
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;65 - ...;Masculin;1.669
Région flamande;Brabant flamand;Hal-Vilvorde;23003;1650;Beersel;65 - ...;Féminin;1.593
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;0 - 14;Masculin;15
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;0 - 14;Féminin;11
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;15 - 64;Masculin;172
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;15 - 64;Féminin;195
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;65 - ...;Masculin;90
Région flamande;Brabant flamand;Hal-Vilvorde;23009;1547;Biévène;65 - ...;Féminin;90
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;0 - 14;Masculin;364
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;0 - 14;Féminin;195
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;15 - 64;Masculin;2.424
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;15 - 64;Féminin;3.434
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;65 - ...;Masculin;2.413
Région flamande;Brabant flamand;Hal-Vilvorde;23016;1700;Dilbeek;65 - ...;Féminin;2.877
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;0 - 14;Masculin;141
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;0 - 14;Féminin;63
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;15 - 64;Masculin;712
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;15 - 64;Féminin;870
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;65 - ...;Masculin;448
Région flamande;Brabant flamand;Hal-Vilvorde;23023;1570;Gammerages;65 - ...;Féminin;484
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;0 - 14;Masculin;82
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;0 - 14;Féminin;63
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;15 - 64;Masculin;621
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;15 - 64;Féminin;808
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;65 - ...;Masculin;543
Région flamande;Brabant flamand;Hal-Vilvorde;23024;1755;Gooik;65 - ...;Féminin;507
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;0 - 14;Masculin;312
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;0 - 14;Féminin;195
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;15 - 64;Masculin;2.140
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;15 - 64;Féminin;3.399
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;65 - ...;Masculin;2.333
Région flamande;Brabant flamand;Hal-Vilvorde;23025;1850;Grimbergen;65 - ...;Féminin;2.314
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);0 - 14;Masculin;440
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);0 - 14;Féminin;368
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);15 - 64;Masculin;2.846
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);15 - 64;Féminin;4.025
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);65 - ...;Masculin;2.595
Région flamande;Brabant flamand;Hal-Vilvorde;23027;1500;Hal (Brabant flamand);65 - ...;Féminin;2.904
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;0 - 14;Masculin;68
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;0 - 14;Féminin;51
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;15 - 64;Masculin;439
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;15 - 64;Féminin;524
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;65 - ...;Masculin;410
Région flamande;Brabant flamand;Hal-Vilvorde;23032;1540;Herne;65 - ...;Féminin;442
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;0 - 14;Masculin;110
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;0 - 14;Féminin;51
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;15 - 64;Masculin;658
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;15 - 64;Féminin;823
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;65 - ...;Masculin;393
Région flamande;Brabant flamand;Hal-Vilvorde;23033;1560;Hoeilaart;65 - ...;Féminin;490
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;0 - 14;Masculin;86
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;0 - 14;Féminin;65
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;15 - 64;Masculin;821
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;15 - 64;Féminin;1.249
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;65 - ...;Masculin;501
Région flamande;Brabant flamand;Hal-Vilvorde;23038;1910;Kampenhout;65 - ...;Féminin;651
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Masculin;123
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;0 - 14;Féminin;52
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Masculin;662
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;15 - 64;Féminin;837
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Masculin;518
Région flamande;Brabant flamand;Hal-Vilvorde;23039;1880;Kapelle-op-den-Bos;65 - ...;Féminin;528
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;0 - 14;Masculin;137
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;0 - 14;Féminin;82
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;15 - 64;Masculin;949
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;15 - 64;Féminin;1.239
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;65 - ...;Masculin;746
Région flamande;Brabant flamand;Hal-Vilvorde;23044;1770;Liedekerke;65 - ...;Féminin;674
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;0 - 14;Masculin;147
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;0 - 14;Féminin;110
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;15 - 64;Masculin;1.302
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;15 - 64;Féminin;1.780
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;65 - ...;Masculin;968
Région flamande;Brabant flamand;Hal-Vilvorde;23045;1840;Londerzeel;65 - ...;Féminin;1.160
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);0 - 14;Masculin;138
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);0 - 14;Féminin;77
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);15 - 64;Masculin;863
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);15 - 64;Féminin;1.623
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);65 - ...;Masculin;591
Région flamande;Brabant flamand;Hal-Vilvorde;23047;1830;Machelen (Brabant flamand);65 - ...;Féminin;707
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;0 - 14;Masculin;147
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;0 - 14;Féminin;119
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;15 - 64;Masculin;1.229
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;15 - 64;Féminin;1.835
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;65 - ...;Masculin;1.219
Région flamande;Brabant flamand;Hal-Vilvorde;23050;1860;Meise;65 - ...;Féminin;1.268
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;0 - 14;Masculin;120
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;0 - 14;Féminin;117
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;15 - 64;Masculin;980
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;15 - 64;Féminin;1.552
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;65 - ...;Masculin;900
Région flamande;Brabant flamand;Hal-Vilvorde;23052;1785;Merchtem;65 - ...;Féminin;1.085
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;0 - 14;Masculin;142
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;0 - 14;Féminin;94
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;15 - 64;Masculin;1.034
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;15 - 64;Féminin;1.409
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;65 - ...;Masculin;883
Région flamande;Brabant flamand;Hal-Vilvorde;23060;1745;Opwijk;65 - ...;Féminin;924
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;0 - 14;Masculin;150
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;0 - 14;Féminin;134
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;15 - 64;Masculin;1.240
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;15 - 64;Féminin;1.997
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;65 - ...;Masculin;1.342
Région flamande;Brabant flamand;Hal-Vilvorde;23062;3090;Overijse;65 - ...;Féminin;1.454
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;0 - 14;Masculin;48
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;0 - 14;Féminin;29
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;15 - 64;Masculin;289
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;15 - 64;Féminin;350
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;65 - ...;Masculin;278
Région flamande;Brabant flamand;Hal-Vilvorde;23064;1670;Pepingen;65 - ...;Féminin;272
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;0 - 14;Masculin;321
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;0 - 14;Féminin;297
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;15 - 64;Masculin;2.296
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;15 - 64;Féminin;3.235
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;65 - ...;Masculin;1.913
Région flamande;Brabant flamand;Hal-Vilvorde;23077;1600;Leeuw-Saint-Pierre;65 - ...;Féminin;1.875
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;0 - 14;Masculin;90
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;0 - 14;Féminin;60
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;15 - 64;Masculin;876
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;15 - 64;Féminin;1.199
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;65 - ...;Masculin;686
Région flamande;Brabant flamand;Hal-Vilvorde;23081;1820;Steenokkerzeel;65 - ...;Féminin;699
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;0 - 14;Masculin;104
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;0 - 14;Féminin;79
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;15 - 64;Masculin;1.075
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;15 - 64;Féminin;1.346
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;65 - ...;Masculin;1.008
Région flamande;Brabant flamand;Hal-Vilvorde;23086;1740;Ternat;65 - ...;Féminin;1.177
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;0 - 14;Masculin;415
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;0 - 14;Féminin;283
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;15 - 64;Masculin;2.841
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;15 - 64;Féminin;4.965
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;65 - ...;Masculin;1.696
Région flamande;Brabant flamand;Hal-Vilvorde;23088;1800;Vilvorde;65 - ...;Féminin;2.119
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;0 - 14;Masculin;249
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;0 - 14;Féminin;211
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;15 - 64;Masculin;1.729
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;15 - 64;Féminin;2.646
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;65 - ...;Masculin;1.448
Région flamande;Brabant flamand;Hal-Vilvorde;23094;1930;Zaventem;65 - ...;Féminin;1.498
